name,area,category,section,price
整租·京投银泰琨御府 3房间 南,85.52,0,京投银泰琨御府,11900
整租·运河湾南区 3室1厅 南/北,135.51,3,运河湾南区,5700
整租·银谷美泉家园 2室1厅 南/北,95.0,2,银谷美泉家园,8100
整租·安华西里社区 1室1厅 西,28.5,1,安华西里社区,6029
整租·绿地大兴启航国际 3房间 南,119.33,0,绿地大兴启航国际,7320
整租·胜古南里 2室1厅 南,60.29,2,胜古南里,6830
整租·永顺西里 3室1厅 南/北,93.0,3,永顺西里,4000
整租·铁东小区 2室1厅 东,66.0,2,铁东小区,6700
整租·西便门东里 1室1厅 南,43.59,1,西便门东里,6630
整租·会展誉景 5房间 南/北,181.76,0,会展誉景,12500
整租·亦庄北岸 1室1厅 东,40.13,1,亦庄北岸,3530
整租·华悦国际公寓 1室1厅 南,60.78,1,华悦国际公寓,7500
整租·永泰园 2室1厅 南,50.0,2,永泰园,6190
整租·大方居 2室1厅 东/西,86.56,2,大方居,3500
整租·蓝河湾 6室3厅 复式 南/北,396.36,6,蓝河湾,12500
整租·远洋天地一期 4室2厅 东南,195.0,4,远洋天地一期,19000
整租·安苑北里 2室1厅 西南,70.97,2,安苑北里,7600
整租·御景春天A区 1室1厅 东,48.52,1,御景春天A区,3800
整租·圆明园西路2号院 1室1厅 南,40.0,1,圆明园西路2号院,6730
整租·首邑上城 3室2厅 南/北,123.0,3,首邑上城,8000
整租·朝阳首府 2室1厅 东/北,107.51,2,朝阳首府,15100
整租·烟厂宿舍 2室1厅 南,54.89,2,烟厂宿舍,4930
整租·新融苑 2室1厅 东/西,122.0,2,新融苑,19000
整租·八里庄北里小区 2室1厅 南,68.0,2,八里庄北里小区,6500
整租·清岚花园汉民区 2室1厅 南/北,92.4,2,清岚花园汉民区,3400
整租·万城华府海园 5室3厅 南/北,380.7,5,万城华府海园,90000
整租·绿地启航国际南区 1房间 南,40.36,0,绿地启航国际南区,2800
整租·安慧里四区 2室1厅 东,60.0,2,安慧里四区,6500
整租·晓月苑五里 1室1厅 南,60.57,1,晓月苑五里,3760
整租·宾阳西里北区 2室1厅 南/北,65.0,2,宾阳西里北区,1300
整租·望都家园 3室1厅 跃层 南/北,170.0,3,望都家园,6300
整租·碧桂园小区C区 3室1厅 南/北,116.54,3,碧桂园小区C区,4000
整租·中粮祥云国际生活区 4室2厅 南/北,224.0,4,中粮祥云国际生活区,22500
整租·景园大厦 3室1厅 东/南,201.55,3,景园大厦,26000
整租·通汇路 9室9厅 南/北,4000.0,9,通汇路,840000
整租·方恒偶寓 2房间 南,66.97,0,方恒偶寓,5250
整租·IDCITY艾迪城 4房间 南,85.0,0,IDCITY艾迪城,9000
整租·杨庄小区 2室1厅 南/北,72.39,2,杨庄小区,5500
整租·双裕花园西区 4室2厅 跃层 南/北,164.1,4,双裕花园西区,8500
整租·天怡晴园 3室1厅 南/北,127.06,3,天怡晴园,7600
整租·天居园 2室1厅 东南,132.5,2,天居园,8900
整租·龙山跃 4房间 南,55.84,0,龙山跃,4300
整租·金隅上城郡 5室3厅 南/西/北,339.0,5,金隅上城郡,12000
整租·里外里公寓 3室2厅 南,215.0,3,里外里公寓,18000
整租·立城苑 2室1厅 南/北,90.0,2,立城苑,6200
整租·东亚望京中心 2房间 西北,39.92,0,东亚望京中心,6190
整租·百万庄寅区 2室1厅 东/南/北,62.0,2,百万庄寅区,7500
整租·双柳巷 2室1厅 南,50.5,2,双柳巷,4200
整租·七星园 2室1厅 南/北,64.12,2,七星园,4800
整租·金都杭城西区 2室2厅 南,123.58,2,金都杭城西区,10200
整租·万科天地 4房间 东,57.18,0,万科天地,3900
整租·中海九号公馆二区 4室1厅 南/北,212.0,4,中海九号公馆二区,25000
整租·首都机场南路西里 2室1厅 南,50.88,2,首都机场南路西里,3760
整租·金地·大湖风华 3室2厅 南/北,89.02,3,金地·大湖风华,3500
整租·锦绣馨园 2室1厅 东,78.0,2,锦绣馨园,7500
整租·金科廊桥水岸 3室1厅 南/北,135.83,3,金科廊桥水岸,6800
整租·西黄城根45号院 1室1厅 南,35.7,1,西黄城根45号院,7560
整租·金融街长安中心 3房间 西北,78.73,0,金融街长安中心,6000
整租·泽洋大厦 2房间 南,110.0,0,泽洋大厦,11000
整租·双兴北区 2室1厅 南/北,96.0,2,双兴北区,3400
整租·芳清园 3室2厅 南/北,130.0,3,芳清园,10000
整租·民旺园 1室1厅 南,36.49,1,民旺园,5930
整租·裕龙二区 2室1厅 南,100.0,2,裕龙二区,4142
整租·国韵村 4室2厅 南/北,179.0,4,国韵村,12500
整租·兴隆都市馨园 1室1厅 东,28.96,1,兴隆都市馨园,5859
整租·海特花园西区 2室1厅 南,89.0,2,海特花园西区,6290
整租·宏远临空总部港 10房间 复式 南,104.38,0,宏远临空总部港,49500
整租·北苑家园茉藜园 2室1厅 东南,65.84,2,北苑家园茉藜园,5400
整租·龙锦苑六区 3室1厅 南/北,135.0,3,龙锦苑六区,6700
整租·首开熙悦睿府书香 2房间 南,51.02,0,首开熙悦睿府书香,2400
整租·锦官苑 3室2厅 南/北,178.81,3,锦官苑,35000
整租·工体南路 2室1厅 北,50.7,2,工体南路,7290
整租·卡法国际 2室1厅 南,63.58,2,卡法国际,3000
整租·南关路1号 1房间 东,36.58,0,南关路1号,2400
整租·华远和墅 2室1厅 东/西,80.0,2,华远和墅,2800
整租·双井北里 2室1厅 东/西,57.23,2,双井北里,6300
整租·瑞雪春堂 2室1厅 东,69.35,2,瑞雪春堂,2900
整租·五和万科长阳天地9号院 2房间 复式 北,37.88,0,五和万科长阳天地9号院,3000
整租·三里河北街3号院 1室1厅 南,40.2,1,三里河北街3号院,8760
整租·珠江骏景北区 1室1厅 北,52.13,1,珠江骏景北区,5660
整租·高梁桥斜街丙40号院 1室1厅 东南,47.5,1,高梁桥斜街丙40号院,6890
整租·安慧里四区 2室1厅 南,54.29,2,安慧里四区,6630
整租·安贞西里 2室1厅 南,59.89,2,安贞西里,7000
整租·清源东里 2室1厅 南/北,50.0,2,清源东里,3900
整租·朝阳门北大街 1室1厅 南,48.0,1,朝阳门北大街,6960
整租·荣京丽都 1室1厅 东,41.44,1,荣京丽都,3990
整租·弘善家园 2室1厅 东南,71.13,2,弘善家园,6030
整租·中粮祥云国际生活区 2室1厅 南/北,119.22,2,中粮祥云国际生活区,8900
整租·国瑞城西区 1室1厅 西,101.25,1,国瑞城西区,15000
整租·湾子街社区 1室1厅 南,40.33,1,湾子街社区,5360
整租·次渠嘉园 1室1厅 南,45.0,1,次渠嘉园,3500
整租·金桥国际 1室1厅 西北,55.54,1,金桥国际,6200
整租·黄村西里 2室1厅 南,44.49,2,黄村西里,4060
整租·团结湖中路北一条 2室1厅 南/北,52.39,2,团结湖中路北一条,6500
整租·阜成路95号院 3室1厅 南/北,91.18,3,阜成路95号院,9500
整租·新奥洋房 1室0厅 西,42.67,1,新奥洋房,5300
整租·通泰国际公馆 2室1厅 南/北,89.0,2,通泰国际公馆,5500
整租·领秀慧谷A区 2室1厅 南/北,82.0,2,领秀慧谷A区,6100
整租·丽都东镇滨河1号 2房间 南,53.06,0,丽都东镇滨河1号,8600
整租·拾景名苑 2室1厅 南,85.58,2,拾景名苑,5600
整租·新建村 1室1厅 南,49.5,1,新建村,4890
整租·东升园 1室1厅 西,50.46,1,东升园,8260
整租·新光大中心 1室1厅 南,112.89,1,新光大中心,13000
整租·钟萃路3号院 1室0厅 南,47.71,1,钟萃路3号院,4600
整租·花家地南里 2室1厅 南,47.82,2,花家地南里,4800
整租·花园巷小区 2室1厅 南/北,72.0,2,花园巷小区,2600
整租·加州水郡四期 2室1厅 东北,92.68,2,加州水郡四期,3400
整租·大西洋新城D区 2室1厅 西,104.42,2,大西洋新城D区,11190
整租·天通苑北一区 5室1厅 复式 西北,187.29,5,天通苑北一区,12300
整租·永兴嘉园 1室1厅 北,47.24,1,永兴嘉园,3490
整租·枣营南里 2室1厅 南,60.91,2,枣营南里,7690
整租·新纪家园 1室1厅 东,65.73,1,新纪家园,8690
整租·五芳园 2室1厅 西,60.0,2,五芳园,4730
整租·牛街东里 2室1厅 东,73.77,2,牛街东里,8930
整租·南平里 2室1厅 南/北,58.0,2,南平里,3800
整租·绿地启航国际南区 1房间 南,40.33,0,绿地启航国际南区,3300
整租·学院路甲9号院 2室1厅 南,57.4,2,学院路甲9号院,8360
整租·澳林春天五期 2室1厅 东,114.55,2,澳林春天五期,10090
整租·崇文门西大街 2室1厅 南,57.83,2,崇文门西大街,7560
整租·石景苑 2室1厅 南,96.5,2,石景苑,4200
整租·首开畅颐园 1室1厅 东南,58.0,1,首开畅颐园,4199
整租·定慧西里 1室1厅 南,39.3,1,定慧西里,4790
整租·安贞里 2室1厅 南,54.88,2,安贞里,7290
整租·大柳树甲17号院 1室1厅 南,38.9,1,大柳树甲17号院,6830
整租·天通苑东二区 2室1厅 南,105.39,2,天通苑东二区,6130
整租·贵园南里丙区 1室1厅 南,54.71,1,贵园南里丙区,4330
整租·京贸家园 2室1厅 南,74.44,2,京贸家园,3700
整租·三丰里小区 1室1厅 东,47.98,1,三丰里小区,6330
整租·竹园 2室1厅 南/北,63.0,2,竹园,6500
整租·北清橡树湾 3室1厅 南/北,106.0,3,北清橡树湾,6800
整租·晨光家园C区 2室1厅 南/北,110.0,2,晨光家园C区,8500
整租·金地悦景台 3室1厅 东/南/西,104.64,3,金地悦景台,6000
整租·劲松三区 2室1厅 东/西,53.0,2,劲松三区,6000
整租·分钟寺南街1号院 2室1厅 南,75.0,2,分钟寺南街1号院,6200
整租·紫运南里三区 2室1厅 南/北,87.0,2,紫运南里三区,4200
整租·铭科苑 2室1厅 南/北,70.6,2,铭科苑,6000
整租·京铁瑞园 2室1厅 南,77.0,2,京铁瑞园,7500
整租·豪柏大厦 2室1厅 西北,199.0,2,豪柏大厦,21000
整租·炫特嘉园一期 2室1厅 西北,61.56,2,炫特嘉园一期,6200
整租·核桃园北里 1室1厅 南/北,43.79,1,核桃园北里,5500
整租·槐柏树街南里 1室1厅 南,44.43,1,槐柏树街南里,5400
整租·工体3号 1室0厅 北,34.6,1,工体3号,6400
整租·臻御府 1室1厅 南,47.54,1,臻御府,5130
整租·南郎家园 2室1厅 南,55.65,2,南郎家园,8590
整租·仓南胡同12号院 1室1厅 南,47.66,1,仓南胡同12号院,7269
整租·仓南胡同14号院 1室1厅 南,44.85,1,仓南胡同14号院,7360
整租·柳芳北里 2室1厅 南/北,58.61,2,柳芳北里,8800
整租·交大东路31号院 3室1厅 南/北,72.9,3,交大东路31号院,9900
整租·望京西园三区 1室1厅 南,87.33,1,望京西园三区,7500
整租·华纺易城 1室1厅 西,66.3,1,华纺易城,6700
整租·慧忠北里第一社区 2室1厅 西南/西,82.7,2,慧忠北里第一社区,9000
整租·空港荣苑4号院 3室1厅 南/北,89.67,3,空港荣苑4号院,1700
整租·阜成门外北街 2室1厅 南,52.6,2,阜成门外北街,7730
整租·建邦礼仕阁 1室1厅 东,58.0,1,建邦礼仕阁,10800
整租·安苑东里一区 1室1厅 北,33.49,1,安苑东里一区,5930
整租·万科新里程59号院 3室1厅 南/北,108.0,3,万科新里程59号院,5500
整租·海棠湾一期 1室0厅 西,46.67,1,海棠湾一期,3300
整租·关东店北街 1室1厅 南,36.19,1,关东店北街,6090
整租·如意园 2室1厅 东/西,93.34,2,如意园,4500
整租·潞河中学北街26号院 2室1厅 南/北,64.0,2,潞河中学北街26号院,3400
整租·合景领峰10号院 2房间 南,50.39,0,合景领峰10号院,3000
整租·望园东里 2室1厅 南/北,65.05,2,望园东里,5800
整租·东兴一区 2室1厅 南,94.14,2,东兴一区,4290
整租·中昂时代广场 3房间 东/南,37.8,0,中昂时代广场,2400
整租·保利首开熙悦春天 4室2厅 南/北,96.43,4,保利首开熙悦春天,5000
整租·小关街 2室1厅 东南,40.0,2,小关街,6530
整租·八里庄北里 1室1厅 南,43.0,1,八里庄北里,5500
整租·金玉府 3室1厅 南,137.93,3,金玉府,12290
整租·毛纺厂南小区 1室1厅 南,45.1,1,毛纺厂南小区,5660
整租·保利百合 3室2厅 南/北,145.0,3,保利百合,16800
整租·惠新南里5号院 1室1厅 南,43.32,1,惠新南里5号院,6730
整租·融科香雪兰溪 2室1厅 南,81.52,2,融科香雪兰溪,4660
整租·帅府园 1室1厅 东/西,50.67,1,帅府园,2900
整租·新华联家园南区 3室2厅 南/北,139.58,3,新华联家园南区,7100
整租·清澄名苑北区 2室1厅 西,101.0,2,清澄名苑北区,6000
整租·金蝉南里 1室1厅 北,56.92,1,金蝉南里,5390
整租·冠城大通百旺府 2室2厅 南/北,117.0,2,冠城大通百旺府,8500
整租·南湖东园一区 2室2厅 东/西,93.43,2,南湖东园一区,6700
整租·天创世缘 2室1厅 东南,133.04,2,天创世缘,11500
整租·华威西里 2室1厅 西南,70.0,2,华威西里,6160
整租·学府花园 3室2厅 南/北,129.91,3,学府花园,2400
整租·盛和家园 1室1厅 北,67.14,1,盛和家园,7060
整租·西什库大街37号院 3室1厅 南/北,64.0,3,西什库大街37号院,10500
整租·东方财富 1室1厅 西,44.82,1,东方财富,5830
整租·京贸中心 2室1厅 东,106.31,2,京贸中心,3800
整租·康泉小区 2室1厅 西,75.94,2,康泉小区,5060
整租·知本时代 2室1厅 西南,97.73,2,知本时代,7690
整租·新仓路27号院 2室1厅 南/北,56.68,2,新仓路27号院,3200
整租·时间国际 2室1厅 南,78.0,2,时间国际,10500
整租·紫郡府 3室2厅 南/北,128.0,3,紫郡府,9600
整租·保利百合 2室1厅 北,81.0,2,保利百合,8260
整租·新奥洋房 1室1厅 西,55.43,1,新奥洋房,5000
整租·方恒偶寓 1房间 南/北,68.0,0,方恒偶寓,4500
整租·京铁瑞园 2室1厅 南,76.1,2,京铁瑞园,7800
整租·枣营北里 1室1厅 东,37.63,1,枣营北里,5000
整租·幸福东区 1室1厅 南/北,65.0,1,幸福东区,3300
整租·保利大都汇 1室1厅 西北,58.89,1,保利大都汇,4500
整租·佳世苑小区 3室2厅 南/北,161.0,3,佳世苑小区,4500
整租·城乡世纪广场莫尔空间 7房间 西南,144.0,0,城乡世纪广场莫尔空间,9500
整租·鸿博家园二期D区 2室1厅 北,76.6,2,鸿博家园二期D区,5060
整租·模式口东里 2室1厅 南,63.88,2,模式口东里,5330
整租·上园村 2室1厅 东,50.1,2,上园村,7153
整租·金隅景和园六区  2室1厅 南,84.62,2,金隅景和园六区,5200
整租·金地格林小镇 1室2厅 东/北,75.0,1,金地格林小镇,5500
整租·车公庄北里 1室1厅 南,48.09,1,车公庄北里,6690
整租·金铸阳光苑 1室1厅 东,60.0,1,金铸阳光苑,5060
整租·金海国际南区 1室1厅 西,80.78,1,金海国际南区,7000
整租·沿海赛洛城七期 2室1厅 东,84.21,2,沿海赛洛城七期,8008
整租·西马金润二区 1室1厅 南,57.3,1,西马金润二区,4600
整租·大西洋新城E区 3室2厅 东南,154.93,3,大西洋新城E区,18000
整租·坝鑫家园 1室1厅 南,65.0,1,坝鑫家园,4500
整租·春秀路 2室1厅 东,54.92,2,春秀路,7230
整租·万寿路1号院 2室1厅 南,55.1,2,万寿路1号院,6990
整租·西水井胡同 2室1厅 南/北,74.31,2,西水井胡同,8500
整租·国融国际 1室1厅 北,53.06,1,国融国际,4590
整租·金隅丽港城 2室1厅 西北,78.0,2,金隅丽港城,7800
整租·建外soho西区 1室1厅 东,92.0,1,建外soho西区,9500
整租·定福庄西街 2室1厅 西,63.24,2,定福庄西街,5390
整租·安华里社区 2室1厅 东,50.3,2,安华里社区,7490
整租·富力城D区 1室1厅 南,80.09,1,富力城D区,10260
整租·西直门北大街43号院 2室1厅 南/北,59.0,2,西直门北大街43号院,8850
整租·长新花园 4室2厅 南/北,360.2,4,长新花园,28000
整租·旧宫新苑南区 2室1厅 南/北,84.0,2,旧宫新苑南区,4700
整租·逸成东苑 2室1厅 东南,76.0,2,逸成东苑,8000
整租·中海城香克林 2室2厅 西,77.5,2,中海城香克林,6100
整租·北郊农场宿舍 2室1厅 南,65.0,2,北郊农场宿舍,5348
整租·中灿苑一区 2室1厅 西南,92.55,2,中灿苑一区,9360
整租·红庙北里 3室1厅 西北,70.95,3,红庙北里,7500
整租·马坡花园一区 3室1厅 南/北,107.51,3,马坡花园一区,3600
整租·乐想汇 1室1厅 南,71.7,1,乐想汇,5282
整租·七燕路1号院 2室1厅 南,80.06,2,七燕路1号院,7190
整租·嘉铭桐城B区 1室1厅 南,80.0,1,嘉铭桐城B区,9000
整租·林大北路9号院 2室1厅 南,60.7,2,林大北路9号院,7130
整租·香河园中里 1室1厅 南,45.0,1,香河园中里,5200
整租·林校中里 2室1厅 南/北,67.0,2,林校中里,3000
整租·远洋新仕界 1室1厅 西,27.0,1,远洋新仕界,2500
整租·半步桥13号院 1室1厅 东南,39.85,1,半步桥13号院,5567
整租·上林苑 1室1厅 南/北,66.0,1,上林苑,3000
整租·华纺易城 1室1厅 东/北,59.0,1,华纺易城,6500
整租·中建壹品学府公馆 3室2厅 东/南/西,124.51,3,中建壹品学府公馆,18000
整租·蜂鸟家园 1室0厅 北,51.63,1,蜂鸟家园,6200
整租·碧水云天 1室1厅 东南,60.32,1,碧水云天,9500
整租·五和万科长阳天地9号院 3房间 东,52.06,0,五和万科长阳天地9号院,3000
整租·融泽嘉园西二路6号院 2室1厅 南/北,87.68,2,融泽嘉园西二路6号院,7200
整租·炫特嘉园三期 1室1厅 错层 南/北,71.37,1,炫特嘉园三期,6300
整租·蓝筹名座 1室0厅 北,47.0,1,蓝筹名座,6800
整租·三源里北小街 1室1厅 西南,64.71,1,三源里北小街,6800
整租·动力厂宿舍 2室1厅 南,59.0,2,动力厂宿舍,5830
整租·华严北里小区 1室1厅 东,43.42,1,华严北里小区,5500
整租·晨月园 2室2厅 东南,82.0,2,晨月园,8200
整租·五里店南里 3室1厅 南/北,70.0,3,五里店南里,4400
整租·团结湖东里 3室1厅 东北,82.37,3,团结湖东里,8200
整租·苗圃东里 2室1厅 东南,65.88,2,苗圃东里,5000
整租·漪景园 1室1厅 南/北,50.2,1,漪景园,2700
整租·六里屯四区 1室1厅 东,44.43,1,六里屯四区,5830
整租·珠江骏景北区 2室1厅 南,70.6,2,珠江骏景北区,5200
整租·国子郡 3室1厅 南,89.0,3,国子郡,4800
整租·紫南家园南区 2室1厅 东/北,74.0,2,紫南家园南区,5200
整租·二里庄小区 3室1厅 南/北,77.4,3,二里庄小区,8800
整租·天桥北里 2室0厅 东,53.94,2,天桥北里,6000
整租·梅园 1室1厅 南,47.0,1,梅园,6300
整租·方于路58号院 2室1厅 南,99.0,2,方于路58号院,6230
整租·美景东方 2室2厅 东南,108.0,2,美景东方,9200
整租·刘家窑南里 1室1厅 南,39.1,1,刘家窑南里,4930
整租·六合园 2室1厅 东,61.04,2,六合园,5030
整租·锦上国际公寓 1室1厅 北,65.06,1,锦上国际公寓,6630
整租·启迪香山 3房间 东,47.67,0,启迪香山,4800
整租·裕中西里 1室1厅 南,42.6,1,裕中西里,5500
整租·晴雪园 2室2厅 南,93.0,2,晴雪园,13200
整租·东柳西里 1室1厅 南,35.63,1,东柳西里,4290
整租·洋桥西里 1室1厅 南,45.0,1,洋桥西里,4560
整租·蓝调沙龙东区 1室1厅 东北,61.66,1,蓝调沙龙东区,3900
整租·康庄路50号院 1室1厅 南,56.59,1,康庄路50号院,3000
整租·南岗子 3室1厅 东/南/西,57.0,3,南岗子,6500
整租·石泉砖厂B9区 2室1厅 南,65.0,2,石泉砖厂B9区,2742
整租·621小区 2室1厅 南/北,54.6,2,621小区,5900
整租·清雅小区 1室1厅 南/北,65.65,1,清雅小区,3500
整租·运河铭著 3室1厅 南/北,140.0,3,运河铭著,6200
整租·管庄东里 2室1厅 南/北,70.0,2,管庄东里,4500
整租·北花园小区3号院 1室1厅 南,51.16,1,北花园小区3号院,4730
整租·新通国际花园 2室1厅 南/北,89.37,2,新通国际花园,4800
整租·CBD总部公寓二期 1室1厅 南,64.04,1,CBD总部公寓二期,7459
独栋·方隅服务公寓 北京大兴未来云城1店 短租优惠来袭，租金直降千元 距离地铁581米 步行8分钟 整租一居室送游泳卡1200水电券 1室1厅,35.0,1,方隅服务公寓,4770
整租·车站西街17号院 2室1厅 东北,66.89,2,车站西街17号院,7000
整租·鸿翔花园 5室2厅 南/北,313.82,5,鸿翔花园,35000
整租·长安6号 1室1厅 北,73.43,1,长安6号,8000
独栋·超级蜂巢（北京） 传媒大学店 【物业官方直租】传媒大学精装开间 包物业取暖 西向可直观国贸 随时看房入住 1室1厅,30.0,1,超级蜂巢（北京）,3250
独栋·寓见你 小悦城中心店 房屋直租，专做小悦中心，北向一居 1室1厅,33.24,1,寓见你,5000
独栋·寓见你 小悦城中心店 房屋直租，专做小悦中心，西向一居 1室1厅,38.26,1,寓见你,5100
独栋·寓见你 小悦城中心店 房屋直租，专做小悦中心，南向一居 1室1厅,36.0,1,寓见你,5700
独栋·首创He寓 阎村西社区 悠享一居 1室1厅,58.17,1,首创He寓,2575
独栋·方隅服务公寓 北京大兴未来云城1店 可短租，过年回家不收租金  距离地铁581米 步行8分钟 整租一居免费健身房首月立减1200 1室1厅,35.0,1,方隅服务公寓,4079
独栋·方隅服务公寓 北京大兴未来云城2店 可短租 春节期间 回家过年免费住 方隅公寓  距离地铁581米 步行8分钟 首月立减1200 1室1厅,34.0,1,方隅服务公寓,3388
整租·首邑上城 3室2厅 南/北,136.96,3,首邑上城,7200
整租·裕龙四区 2室1厅 南/北,72.0,2,裕龙四区,3300
整租·首开龙湖天琅 6房间 跃层 南/北,129.0,0,首开龙湖天琅,9800
整租·京贸国际公寓 3室1厅 错层 南,105.94,3,京贸国际公寓,9870
整租·芳群公寓 2室1厅 东,113.57,2,芳群公寓,7800
独栋·玖赢物业 翠微路店 国企产权 无服务费 统一装修  翠微路精装两居 2室1厅,55.0,2,玖赢物业,6550
整租·桃花苑 4室1厅 复式 南/北,210.0,4,桃花苑,8500
整租·马连道路甲18号院 2室1厅 南/北,62.0,2,马连道路甲18号院,5500
整租·新光大中心 2房间 北,45.0,0,新光大中心,4100
独栋·玖赢物业 翠微路店 特价房源 三居 无服务费 国企产权安全 西三环公主坟 翠微路 3室1厅,65.0,3,玖赢物业,7000
整租·富力又一城B区 5室2厅 复式 南/北,223.0,5,富力又一城B区,15500
整租·西黄城根南街一区 2室1厅 南/北,54.4,2,西黄城根南街一区,9900
整租·大成郡 1室1厅 东南,60.0,1,大成郡,7000
整租·卡尔生活馆 3室2厅 南/北,136.78,3,卡尔生活馆,7800
独栋·首创He寓 阎村社区店 年底优惠  整租一居室  包网费 物业费  无中介费 1室1厅,58.0,1,首创He寓,2494
整租·海淀南路 2室1厅 南,62.0,2,海淀南路,11000
整租·江南山水 6室2厅 复式 南/北,301.44,6,江南山水,18000
独栋·寓居 寓居服务公寓远洋公馆店 一居室 远洋公馆 独栋  燕莎商圈  特价促销房 无中介费 1室1厅,82.0,1,寓居,13000
整租·龙湖好望山 5室2厅 复式 南/北,293.54,5,龙湖好望山,17000
整租·天通苑中苑 2室2厅 南/北,125.0,2,天通苑中苑,6500
整租·康营家园四期A区 1室1厅 南,60.0,1,康营家园四期A区,4000
整租·苹果社区北区 1室1厅 北,59.52,1,苹果社区北区,6660
整租·丽新嘉园东区 1室1厅 南,64.86,1,丽新嘉园东区,6300
整租·名都园 6室2厅 复式 南,228.54,6,名都园,38000
整租·莲花池南里小区 2室1厅 南,68.0,2,莲花池南里小区,5700
整租·大峪南路 3室1厅 南/西/北,61.17,3,大峪南路,2700
整租·嘉园二里 2室1厅 南,54.36,2,嘉园二里,6160
整租·天通苑北三区 2室2厅 南/北,108.0,2,天通苑北三区,5500
整租·华清嘉园 1室1厅 西,50.16,1,华清嘉园,7600
整租·左安漪园 2室1厅 西南/东北,98.98,2,左安漪园,9000
整租·荔景园新区 1室1厅 南/北,69.63,1,荔景园新区,3200
整租·三里河北街5号院 2室1厅 南,55.9,2,三里河北街5号院,9389
整租·东丽温泉 1室1厅 东南,48.79,1,东丽温泉,5130
整租·双花园西里 2室1厅 南/北,64.97,2,双花园西里,6800
整租·阳光城溪山悦 3室1厅 南/北,140.0,3,阳光城溪山悦,3800
整租·安馨家苑 车库,50.0,0,安馨家苑,6160
整租·住邦2000 2室2厅 南,107.24,2,住邦2000,10970
整租·慧谷阳光 1室1厅 北,52.09,1,慧谷阳光,8029
整租·金樾和著 3室1厅 南/北,89.0,3,金樾和著,2700
整租·远洋沁山水 2室1厅 东/西,89.0,2,远洋沁山水,9500
整租·世纪星城三期 2室1厅 南,99.14,2,世纪星城三期,5430
整租·香悦四季西区 1房间 南/北,35.0,0,香悦四季西区,2000
整租·龙湖唐宁one 1室1厅 南,51.6,1,龙湖唐宁one,12000
整租·瑞新里小区 1室1厅 北,45.42,1,瑞新里小区,7290
整租·远洋山水 1室1厅 东,54.44,1,远洋山水,4800
整租·潘家园小区 2室1厅 东,71.9,2,潘家园小区,5000
整租·鲁能7号别墅 5室3厅 复式 南/北,318.0,5,鲁能7号别墅,17000
整租·南郎家园 2室1厅 南,56.57,2,南郎家园,6900
整租·花虎沟9号院 3室1厅 南/北,62.49,3,花虎沟9号院,6500
整租·小石桥胡同3号院 2室1厅 东/西,61.7,2,小石桥胡同3号院,8000
整租·首开常青藤二期 3室2厅 南/北,131.82,3,首开常青藤二期,11800
整租·大慧寺1号 2室1厅 南,57.2,2,大慧寺1号,7000
整租·天畅园 2室1厅 东南,104.0,2,天畅园,10500
整租·北京苏活二区 2房间 复式 东,46.4,0,北京苏活二区,3000
整租·玉带河东街385号院 2室1厅 南/北,60.0,2,玉带河东街385号院,3500
整租·双旗杆东里 1室1厅 南,41.8,1,双旗杆东里,6300
整租·融泽嘉园西二路2号院 2室1厅 南,66.05,2,融泽嘉园西二路2号院,6200
整租·晴悦家园 2室1厅 南/北,76.43,2,晴悦家园,7300
整租·丽都东镇滨河1号 3房间 西,55.99,0,丽都东镇滨河1号,6200
整租·西长安壹号 3房间 西南,88.0,0,西长安壹号,5100
整租·建设部大院 1室1厅 南,37.16,1,建设部大院,6000
整租·润枫德尚苑 2室1厅 东/北,124.0,2,润枫德尚苑,14000
整租·三里河二区A区 1室1厅 南,53.3,1,三里河二区A区,9990
整租·设计师广场 1室0厅 南,47.11,1,设计师广场,4300
整租·蓝光海悦城 1室1厅 东,55.07,1,蓝光海悦城,2760
整租·沿海赛洛城一期 2室1厅 东南,160.0,2,沿海赛洛城一期,9900
整租·新城国际 1室1厅 东北,88.0,1,新城国际,17000
整租·太平街5号楼 2室1厅 东/西,54.8,2,太平街5号楼,6500
整租·n次方 3房间 西南,66.3,0,n次方,5500
整租·棕榈泉国际公寓 1室2厅 南,123.0,1,棕榈泉国际公寓,16000
整租·富贵园三区 1室1厅 东,64.76,1,富贵园三区,7730
整租·府前东街 3室2厅 南/北,108.55,3,府前东街,2000
整租·人济山庄 4室2厅 东/北,191.72,4,人济山庄,30000
整租·北京财富中心 3室1厅 西北,142.0,3,北京财富中心,21500
整租·旭辉E天地 2房间 北,35.0,0,旭辉E天地,2400
整租·扣钟北里西区 2室1厅 南,56.8,2,扣钟北里西区,8290
整租·DBC加州小镇C区 3室2厅 南/北,133.0,3,DBC加州小镇C区,6500
整租·小羊宜宾胡同 1室1厅 南,42.78,1,小羊宜宾胡同,5300
整租·东亚首航国际 2房间 南,42.64,0,东亚首航国际,3060
整租·玺源台 2室1厅 东,88.75,2,玺源台,10690
整租·现代城 3室1厅 东南,180.0,3,现代城,18000
整租·金蝉南里 1室1厅 北,54.18,1,金蝉南里,4683
整租·北京城建北京密码 2房间 西/北,50.0,0,北京城建北京密码,2100
整租·碧桂园小区A区 2室1厅 南/北,90.56,2,碧桂园小区A区,3200
