name,area,category,section,price
整租·润悦 3室2厅 南,85.0,3,润悦,1800
独栋·逸居公寓 东晓南地铁店 精装电梯单间/民水民电/押一/过年免租7天-309 开间,32.0,1,逸居公寓,2288
整租·西涌大街2号 3室1厅 南,90.0,3,西涌大街2号,2300
整租·归谷科技园 1室1厅 北,46.0,1,归谷科技园,2700
整租·豪景花园 3室1厅 东/西,82.0,3,豪景花园,3600
整租·南沙万达广场 1室1厅 南,39.0,1,南沙万达广场,1200
整租·仁安花园 3室2厅 北,94.0,3,仁安花园,1900
整租·海珠半岛花园 4室2厅 西北,183.0,4,海珠半岛花园,12000
整租·龙津花园 3室1厅 南,82.0,3,龙津花园,3800
整租·碧桂园凤凰城凤馨苑 3室2厅 北,97.0,3,碧桂园凤凰城凤馨苑,1980
独栋·优居 设计之都A5 不短租设计之都阳台单间近地铁近商场地铁 开间,35.0,1,优居,2580
独栋·优居 黄边七号店 黄边解放庄精装阳台大单间不走巷子近地铁不短租 1室1厅,25.0,1,优居,1600
整租·珠玑路 1室0厅 东南,24.83,1,珠玑路,1700
整租·保利和光晨樾二期 4室2厅 东南,104.0,4,保利和光晨樾二期,6000
独栋·优居 星悦广场店 龙禧中心复试公寓一房拎包入住民用水电 1室1厅,45.0,1,优居,2480
合租·六运小区 2居室 南/北卧,30.0,2,六运小区,4300
独栋·优居 姬堂A店 不短租-轻奢网红复试两房直租 民水电拎包入住 2室1厅,60.0,2,优居,3080
独栋·桦霖 小北 精装玻璃隔断一房一厅（不短租）近地铁 直达珠江新城 小北商圈 1室1厅,40.0,1,桦霖,3480
独栋·优居 黄边卡地亚店 不短租精装复试近地铁 可养宠物好停车不走巷子 1室1厅,50.0,1,优居,1650
整租·富力金港城南区 2室2厅 南,82.0,2,富力金港城南区,1800
独栋·优居 鱼珠店 豪华复试公寓直租 一房一厅 民水电不短租 1室1厅,55.0,1,优居,3880
整租·罗岗村南区 3室1厅 东南,90.0,3,罗岗村南区,1500
整租·西湾路 2室1厅 东,50.0,2,西湾路,1200
整租·泰沙路 1室1厅 东北,35.0,1,泰沙路,2500
独栋·优居 鱼珠店 豪华loft一房公寓 近三溪地铁 民用水电（不短租） 1室1厅,55.0,1,优居,3980
整租·桂花岗 1室1厅 东南,43.0,1,桂花岗,2000
独栋·榕寓 榕寓 【不短租】大阳台大单间 1室1厅,36.0,1,榕寓,2320
独栋·榕寓 榕寓 实图实价公寓直租大飘窗带阳台 开间,30.0,1,榕寓,2220
整租·和贵坊 1室0厅 东,38.4,1,和贵坊,1650
整租·银星花园 3室2厅 南,109.0,3,银星花园,2600
整租·叠翠峰 3室2厅 南,107.0,3,叠翠峰,2900
整租·同福东路 1室0厅 东南,35.0,1,同福东路,1650
独栋·榕寓 榕寓 【不短租】榕寓大阳台首月免租15天 1室1厅,30.0,1,榕寓,2220
整租·星汇湾花园 2室2厅 南,55.0,2,星汇湾花园,5800
整租·碧桂园星悦台 1室1厅 南/北,42.0,1,碧桂园星悦台,1500
整租·文德广场 3室2厅 东,80.0,3,文德广场,5600
整租·文星阁 1室1厅 南,15.0,1,文星阁,1300
合租·越秀万力·星悦峯 4居室 南卧,26.0,4,越秀万力·星悦峯,1270
整租·广州星河湾荟心园 5室2厅 南/北,190.0,5,广州星河湾荟心园,10000
独栋·优居 姬堂B店 不短租-高品质小区网红公寓 带阳台 民水电 开间,40.0,1,优居,1800
整租·祈福缤纷汇 3室2厅 南,113.2,3,祈福缤纷汇,5200
整租·天荣小区 2室1厅 西,74.0,2,天荣小区,5500
独栋·优居 姬堂A店 不短租-高品质网红阳台大单间 物业直租 民水电 开间,40.0,1,优居,1800
整租·海德花园 2室1厅 西,80.0,2,海德花园,2900
独栋·优居 姬堂A店 不短租-豪华网红阳台单间 民水电拎包入住 开间,40.0,1,优居,1800
独栋·WowWay公寓 车陂地铁店 带阳台单间 开间,25.0,1,WowWay公寓,2180
整租·华侨城(番禺) 1室1厅 东,30.0,1,华侨城(番禺),1300
整租·豪进山湖珺璟 5室2厅 南,199.0,5,豪进山湖珺璟,3000
独栋·808公寓 远景路店 远景路豪华单间  拎包入住 光线好 开间,20.0,1,808公寓,640
整租·岭头新村 3室2厅 南,80.0,3,岭头新村,2600
独栋·808公寓 钟落潭地铁口店 地铁口附近  豪华单间  光线好 开间,20.0,1,808公寓,575
整租·珑翠花园 5室2厅 西南,209.0,5,珑翠花园,13000
独栋·桦霖 小北店 小北精装隔断式一房一厅（不短租）民电 五号线直达珠江新城 近地铁 1室1厅,40.0,1,桦霖,3580
独栋·华仔国际公寓 车陂南地铁钻石店 （不短租）新店开业品牌家电家具齐全大套间爱了吗 1室1厅,40.0,1,华仔国际公寓,2530
独栋·华仔国际公寓 车陂南地铁钻石店 新店开业双地铁仙女最爱靓仔专属大套间 1室1厅,40.0,1,华仔国际公寓,2530
整租·佳兆业天御 1室0厅 东南,12.98,1,佳兆业天御,600
整租·穗发花园 1室1厅 西,45.0,1,穗发花园,3200
整租·嘉裕礼顿阳光 1室0厅 南,47.0,1,嘉裕礼顿阳光,5600
独栋·华仔国际公寓 车陂南地铁钻石店 热心房东直租品牌一房一厅抢手房 1室1厅,60.0,1,华仔国际公寓,2780
整租·吉祥北园 1室0厅 西南,30.0,1,吉祥北园,1400
整租·科慧花园 4室2厅 南/北,118.0,4,科慧花园,2700
整租·中达广场 1室1厅 南,68.0,1,中达广场,9200
独栋·华仔国际公寓 车陂南地铁钻石店 热心房东直租抢手一房一厅爱不爱你说了算 1室1厅,60.0,1,华仔国际公寓,2730
独栋·华仔国际公寓 车陂南地铁钻石店 热心房东直租全采光一房一厅不租后悔一年的房子 1室1厅,60.0,1,华仔国际公寓,2880
整租·远洋小区 2室1厅 南,74.0,2,远洋小区,6600
合租·东怡新区东倩园 5居室 东卧,7.8,5,东怡新区东倩园,1113
整租·亚运城媒体北村 2室2厅 南,88.0,2,亚运城媒体北村,2800
合租·南雅苑 3居室 南卧,10.1,3,南雅苑,2404
合租·帝景苑 5居室 西北卧,17.13,5,帝景苑,3181
整租·广州敏捷绿湖首府 3室2厅 北,86.9,3,广州敏捷绿湖首府,1600
合租·恒荔湾畔 4居室 东卧,14.3,4,恒荔湾畔,1953
整租·晓港湾 2室1厅 东南,45.0,2,晓港湾,2500
合租·泓景花园 3居室 北卧,12.0,3,泓景花园,2194
整租·侨鑫汇悦台 3室2厅 西南,365.89,3,侨鑫汇悦台,180000
合租·文冲新村一、二期 4居室 西卧,6.34,4,文冲新村一、二期,1113
整租·碧桂园凤凰城凤凰名苑 3室2厅 北,97.0,3,碧桂园凤凰城凤凰名苑,2300
合租·石化生活区 4居室 南卧,13.52,4,石化生活区,1291
整租·碧桂园凤凰城凤馨苑 2室2厅 东南,97.0,2,碧桂园凤凰城凤馨苑,2500
整租·珠江广场 3室2厅 东南,137.65,3,珠江广场,7500
整租·保利罗兰国际 3室2厅 西,90.0,3,保利罗兰国际,3800
合租·文冲回迁房八期 5居室 南卧,11.76,5,文冲回迁房八期,2058
合租·六运小区 3居室 西卧,10.5,3,六运小区,1953
整租·江畔豪庭 2室2厅 东南,103.0,2,江畔豪庭,2000
整租·名门大厦 3室1厅 东北,122.0,3,名门大厦,8500
合租·丰乐苑 4居室 东卧,13.33,4,丰乐苑,2404
整租·理想蓝堡国际花园 3室2厅 南/北,131.0,3,理想蓝堡国际花园,7000
整租·越秀国际总部广场 3室2厅 东南/南,64.0,3,越秀国际总部广场,2300
整租·富力桃园 4室2厅 东南,91.0,4,富力桃园,8600
整租·珠江源昌花园 3室2厅 南,106.0,3,珠江源昌花园,2800
整租·寺右一马路 3室1厅 南/北,80.0,3,寺右一马路,5000
整租·南沙金茂湾 1室1厅 东北,39.0,1,南沙金茂湾,1880
合租·云景花园云桦苑 1居室 北卧,30.0,1,云景花园云桦苑,1500
整租·丰庭花园 2室2厅 南,82.0,2,丰庭花园,2000
合租·亚运城天荟 4居室 北卧,12.8,4,亚运城天荟,1774
整租·星河湾怡心园 3室2厅 南/北,125.0,3,星河湾怡心园,5800
独栋·北欧公寓 永泰店 近地铁 秋季特惠精致单间 民水电 开间,25.0,1,北欧公寓,1190
独栋·超寓 E栋 E栋大单间07户型 开间,43.0,1,超寓,1580
独栋·超寓 植村居民店 昇A一房一厅03户型 1室1厅,46.0,1,超寓,1680
整租·江南西丽苑 3室1厅 东南,68.2,3,江南西丽苑,2500
整租·中山八路 1室1厅 东,34.42,1,中山八路,1700
独栋·YOU+社区 继园东店 通透大平层 1室1厅,47.0,1,YOU+社区,4480
独栋·雅联社区 珠村2店·近BRT 特价 珠村站100米精装飘窗复试 独厨独卫 可养猫 1室1厅,40.0,1,雅联社区,1750
整租·农林下路 1室1厅 南/北,44.0,1,农林下路,4200
独栋·超寓 大石二店 A栋01两房户型 2室1厅,61.0,2,超寓,1880
整租·万科云城米酷 1室1厅 南,35.0,1,万科云城米酷,4200
整租·景泰新村 1室1厅 东南,28.0,1,景泰新村,1700
整租·奥园誉峯 3室2厅 南,86.0,3,奥园誉峯,1600
独栋·广州苏豪（SOHO）公寓 车陂店 北牧直街大单间采光通风一级棒 开间,20.0,1,广州苏豪（SOHO）公寓,880
整租·东安苑 2室1厅 南,93.0,2,东安苑,2300
独栋·微社区 菊树店 便宜舒服 1室1厅,35.0,1,微社区,725
整租·保利大都汇 2室1厅 东南,68.0,2,保利大都汇,5500
独栋·超寓 金水坊 喜B02一房户型 1室1厅,46.0,1,超寓,1680
整租·侨景大厦 3室2厅 西南,100.0,3,侨景大厦,6300
独栋·北欧公寓 永泰店 近地铁温馨单间民用水电 开间,28.0,1,北欧公寓,1320
独栋·窝儿公寓 汀沙北大街 民水民电/3号线市桥地铁口全新电梯房 开间,22.5,1,窝儿公寓,1480
独栋·广州甜馨公寓 松岗F栋 近小鹏总部/温馨一房一厅9号 1室1厅,38.0,1,广州甜馨公寓,1200
独栋·蓝堡公寓 犀牛南店 D6近南医大天健东独立又安静大套间 开间,30.0,1,蓝堡公寓,1480
整租·碧桂园凤凰城凤妍苑 3室2厅 西北,100.0,3,碧桂园凤凰城凤妍苑,2500
整租·红品小镇 1室0厅 东,34.0,1,红品小镇,1300
整租·水荫路 3室2厅 南/北,101.0,3,水荫路,3750
独栋·蓝堡公寓 犀牛南店 不走巷安静温馨单间03 开间,20.0,1,蓝堡公寓,1250
整租·和贵坊 2室2厅 南,45.0,2,和贵坊,2900
整租·保利花香美苑 3室2厅 北,96.09,3,保利花香美苑,3600
整租·万科幸福誉 3室2厅 北,88.0,3,万科幸福誉,3200
独栋·超寓 大石二店 A栋08AB户型 1室1厅,46.0,1,超寓,1380
整租·尚岛国际 1室0厅 东北,21.0,1,尚岛国际,4300
整租·锦绣银湾 3室2厅 北,130.0,3,锦绣银湾,5000
整租·江南花园 3室1厅 南,98.0,3,江南花园,6500
整租·琶洲新村 2室2厅 北,90.0,2,琶洲新村,6800
独栋·泊寓 科学城 科学城 一房一厅 复式Loft 押一  带厨房阳台 限时免租+减租 1室1厅,46.0,1,泊寓,2634
整租·群星新邨 4室2厅 西,160.0,4,群星新邨,3300
独栋·泊寓 科学城 【短租一个月免管理费】 科学城 6号线金峰地铁站  带阳台采光好 开间,30.0,1,泊寓,1799
整租·天健东玥台 3室2厅 南,85.0,3,天健东玥台,2100
整租·繁华路 3室2厅 南,104.4,3,繁华路,2500
独栋·尚睿青年社区 天河客运站店上元岗店 单间 1室1厅,20.0,1,尚睿青年社区,1180
整租·水荫路34号大院 3室2厅 南,85.0,3,水荫路34号大院,4000
独栋·塞纳河五星公寓 金源路六巷D店 私家花园 两房一厅直租 2室1厅,57.0,2,塞纳河五星公寓,2448
独栋·泊寓 科学城 【免租15天】 科学城公寓  近公交地铁 方舟附近 押一付一 1室1厅,30.0,1,泊寓,1799
独栋·米家美寓 大学城店 民用电 新升级精装单间（公共阳台）3个月起租 开间,15.0,1,米家美寓,980
整租·农林下路 1室1厅 东南,40.0,1,农林下路,3500
整租·方圆白云时光 1室0厅 东,67.0,1,方圆白云时光,4300
独栋·米家美寓 大学城店 民用电 穗石村牌坊双桂街 精装一房一厅 3个月起租 1室1厅,35.0,1,米家美寓,1280
整租·海珠北路 2室1厅 南,50.0,2,海珠北路,2500
整租·富林居 2室1厅 南,60.0,2,富林居,2800
合租·世港花园 5居室 北卧,20.0,5,世港花园,2390
独栋·芝麻公寓 新港路店 世港花园豪装两房三厅两卫（复试，商住） 2室3厅,166.0,2,芝麻公寓,13499
合租·珠光新城御景二期回迁房 3居室 南卧,18.0,3,珠光新城御景二期回迁房,2199
整租·海洋雅苑 2室2厅 东南/南,65.0,2,海洋雅苑,2900
整租·碧桂园豪园挂绿湖 2室1厅 北,75.72,2,碧桂园豪园挂绿湖,1200
整租·星汇云锦 3室2厅 南/西南,243.0,3,星汇云锦,26000
整租·华景新城绿茵居 3室1厅 东南/南,105.0,3,华景新城绿茵居,5300
整租·汇丽国际 5室1厅 南,146.0,5,汇丽国际,5200
独栋·广州享寓 深井店 地铁深井站300米2房1厅-大学城长洲岛公园旁环境好近琶洲 2室1厅,60.0,2,广州享寓,2200
整租·合景科汇金谷 1室0厅 南,40.0,1,合景科汇金谷,2300
整租·荔雅阁 2室1厅 东,50.0,2,荔雅阁,1900
独栋·微社区 菊树店 家之外的生活港湾 1室1厅,25.0,1,微社区,1000
独栋·泊寓 珠江新城杨箕金迪店 B户型单间 杨箕地铁口 2站直达市中心 开间,29.0,1,泊寓,3656
整租·珠江国际城 4室2厅 南,145.0,4,珠江国际城,2300
独栋·泊寓 中山八路 短租一个月免管理费 民水民电 淘金小北火车站 北京路陈家祠 押一付一 开间,33.3,1,泊寓,2399
独栋·泊寓 珠江新城杨箕金迪店 可短租一个月免管理费，A户型带大阳台  租房首选 开间,34.0,1,泊寓,3779
整租·雅居乐万科热橙 3室2厅 南/北,98.0,3,雅居乐万科热橙,2000
独栋·帕菲公寓 市桥店 独享舒享阳光大套间12（民水民电） 开间,38.0,1,帕菲公寓,2000
独栋·帕菲公寓 市桥店 雅致温馨大单间2 开间,27.0,1,帕菲公寓,1525
独栋·柏霖小镇 宦溪店 东圃宦溪大街无遮挡大单间光线好/拎包入住304 开间,45.0,1,柏霖小镇,1200
整租·京溪山庄 2室1厅 东/南/西,70.0,2,京溪山庄,2550
独栋·蝌蚪公寓 滨江D店 国庆钜惠-小区精装大单间 开间,31.0,1,蝌蚪公寓,2800
独栋·塞纳河五星公寓 龙归店 开间一房 1室1厅,35.0,1,塞纳河五星公寓,1448
整租·西兴苑 2室1厅 南,47.1,2,西兴苑,1600
独栋·泊寓 琶洲·滨江东 暖冬特惠短租1个月限时免物业费 珠江边 琶洲通勤首选 精致单间 开间,33.0,1,泊寓,3330
独栋·泊寓 琶洲·滨江东 金秋特惠限量免管理费 独立厨卫阳台 中大北门 小区精装公寓 开间,49.0,1,泊寓,4500
整租·官洲北苑 3室2厅 北,122.0,3,官洲北苑,3800
整租·石滩第一城 3室2厅 南,98.0,3,石滩第一城,1300
整租·广州融创文旅城B1区 3室2厅 南,100.0,3,广州融创文旅城B1区,3300
独栋·泊寓 琶洲·滨江东 暖冬特惠短租一个月限量免管理费 客村、琶洲工作首选 大落地窗 精致单间 开间,29.0,1,泊寓,3240
独栋·科晟国际社区 香雪一店 香雪地铁口复式无中介 1室1厅,38.0,1,科晟国际社区,2625
整租·水荫四横路 1室0厅 南,30.0,1,水荫四横路,2300
整租·锦尚名苑 4室2厅 南,143.0,4,锦尚名苑,2600
整租·三荣大厦 2室1厅 南/北,75.0,2,三荣大厦,5000
整租·黄石西路 1室0厅 东南/南,25.0,1,黄石西路,1200
独栋·蝌蚪公寓 滨江东店 国庆钜惠-江景精装大开间 1室1厅,46.0,1,蝌蚪公寓,3680
整租·黄石西路 1室0厅 东南/南,25.0,1,黄石西路,1100
整租·保利高尔夫郡 4室2厅 南/北,168.0,4,保利高尔夫郡,2000
整租·可逸名庭 3室2厅 东,85.12,3,可逸名庭,4500
独栋·渥公寓 渥公寓（10栋） 可短租，电梯采光好高楼层单间，小区管理人脸门禁 开间,23.0,1,渥公寓,1375
独栋·蝌蚪公寓 滨江D店 江景精装大套间 1室1厅,44.0,1,蝌蚪公寓,3980
整租·信达金茂广场 1室1厅 南/北,46.0,1,信达金茂广场,4300
独栋·魔方公寓 广州客村店 【淘房季春节免费住】近TIT创意园 客村站 开间,30.0,1,魔方公寓,2480
整租·广州碧桂园熙苑 3室1厅 西北,104.0,3,广州碧桂园熙苑,5200
整租·和御御公馆 3室1厅 东南/南,75.0,3,和御御公馆,13800
整租·人民中路 2室1厅 东南,45.0,2,人民中路,2800
整租·永福楼 3室2厅 东北,113.0,3,永福楼,5000
整租·星河丹堤 3室2厅 东南,89.0,3,星河丹堤,2600
整租·亚运城运动员村一区 3室2厅 南,133.0,3,亚运城运动员村一区,3500
整租·锐丰中心 1室0厅 南/北,45.0,1,锐丰中心,1926
整租·广州奥林匹克花园 3室2厅 南,97.0,3,广州奥林匹克花园,4000
整租·骏业阁 1室0厅 东,12.0,1,骏业阁,1300
整租·麓湖盛景 1室0厅 东南,30.0,1,麓湖盛景,3000
独栋·魔方公寓 广州客村店 【淘房季春节免费住】 客村站 近TIT 开间,35.0,1,魔方公寓,2380
整租·东兴小区 3室1厅 东/南,90.0,3,东兴小区,4800
独栋·魔方公寓 广州客村店 【淘房季春节免费住】 客村站 近琶洲 珠江新城 开间,38.0,1,魔方公寓,2980
整租·永福楼 2室2厅 东北,110.0,2,永福楼,5000
整租·长寿东路 2室1厅 南/西/北,57.85,2,长寿东路,6000
整租·财润国际大厦 1室0厅 南,82.3,1,财润国际大厦,6172
整租·时代中国时代天韵 5室2厅 复式 东南/南,245.63,5,时代中国时代天韵,7200
整租·万科欧泊 1室0厅 南,12.0,1,万科欧泊,600
整租·广州敏捷绿湖首府 3室2厅 南,84.49,3,广州敏捷绿湖首府,1600
整租·金地荔湖城公园上城 2室1厅 西南,85.11,2,金地荔湖城公园上城,1500
整租·越秀滨海汇 2室1厅 复式 北,48.0,2,越秀滨海汇,1900
独栋·魔方公寓 广州广纸路店 淘房季春节免费住 近珠江医院 电梯房 开间,30.0,1,魔方公寓,2480
整租·金科景业·雍景园 4室2厅 南,96.0,4,金科景业·雍景园,2250
独栋·魔方公寓 广州大塘后滘店 淘房季春节免费住 近同创汇 电梯房民用电 开间,30.0,1,魔方公寓,1450
独栋·魔方公寓 广州广纸路店 【淘房季春节免费住】近珠江医院 燕岗站 开间,23.0,1,魔方公寓,2080
整租·西关海 1室0厅 东,30.0,1,西关海,2200
整租·龙湾小区 3室1厅 东南,96.0,3,龙湾小区,3100
整租·华侨新村 2室1厅 东/南,35.0,2,华侨新村,3000
独栋·新竣公寓 江南西总店 全景双面落地窗loft复式房 1室1厅,44.0,1,新竣公寓,5400
整租·银华楼 1室1厅 南,30.0,1,银华楼,2600
整租·绿城美的·晓风印月 4室2厅 南/北,128.0,4,绿城美的·晓风印月,3200
整租·隽峰苑 4室2厅 东/西,236.0,4,隽峰苑,18000
整租·丰庭花园 2室2厅 东南,81.0,2,丰庭花园,2300
独栋·元寓 龙洞 温馨私人舒适 主打安全小单间半年起租 开间,20.0,1,元寓,1900
整租·萝岗奥园广场 2室1厅 北,52.0,2,萝岗奥园广场,2500
整租·保利水木芳华 3室2厅 南,69.0,3,保利水木芳华,2500
整租·萝岗万达广场 1室1厅 南/北,56.0,1,萝岗万达广场,2200
独栋·超寓 大石店 G栋大单间05户型 开间,42.0,1,超寓,1780
整租·保利天悦公寓 3室2厅 北,114.0,3,保利天悦公寓,12000
整租·保利亚奥花园 4室2厅 南/北,138.0,4,保利亚奥花园,3000
整租·实地常春藤 3室2厅 东南,106.0,3,实地常春藤,2400
整租·共和南路 3室1厅 南,100.0,3,共和南路,5200
整租·远洋天骄 1室0厅 南/北,13.0,1,远洋天骄,650
独栋·瑞家公寓 龙潭店 复式单间   广东药学院对面公交站附近 开间,20.0,1,瑞家公寓,1280
独栋·小窝青年公寓 龙归地铁店 白云区龙归民电24小时管家精装复式两房一厅A口小窝301 2室1厅,58.0,2,小窝青年公寓,1600
独栋·悦朋公寓 悦朋公寓 三元里青年社区，情侣一房一厅，拎包入住 1室1厅,25.0,1,悦朋公寓,1900
整租·五羊新城华悦居 5室2厅 南,430.0,5,五羊新城华悦居,38700
独栋·悦朋公寓 悦朋公寓 情侣温馨一房一厅，精装修，拎包入住 开间,25.0,1,悦朋公寓,1900
整租·越秀滨海珺城 4室2厅 南/北,137.0,4,越秀滨海珺城,3800
独栋·悦朋公寓 悦朋公寓 三元里青年社区，阳台一房一厅 拎包入住 1室1厅,25.0,1,悦朋公寓,2100
独栋·佳遇社区 燕塘旗舰店 地铁口精装落地窗单间  半年首月租金八折 开间,30.0,1,佳遇社区,1780
独栋·金地草莓社区 同福西地铁站店 【新年好开头-朝南阳光大单间】-学生实习医院进修学习读研首选公寓-可开发票 开间,23.0,1,金地草莓社区,2385
整租·越秀·天悦江湾 4室2厅 南,113.0,4,越秀·天悦江湾,12000
整租·金地天河公馆 1室0厅 南,12.0,1,金地天河公馆,550
整租·广州绿地中央广场 2室1厅 南,53.0,2,广州绿地中央广场,3200
整租·翡翠绿洲森林半岛 3室2厅 北,123.0,3,翡翠绿洲森林半岛,3000
独栋·龙湖冠寓 广州诺亚方舟店 秒杀！签约立减200 可住外籍 学生租房折上折 开间,40.0,1,龙湖冠寓,1854
整租·奥园康威广场 2室1厅 南,56.57,2,奥园康威广场,1350
整租·科城山庄锦泽园 3室2厅 南,138.6,3,科城山庄锦泽园,5200
整租·时代花生一期 2室1厅 东/西北/北/东北,83.0,2,时代花生一期,9000
独栋·唯家公寓· 南村员岗总店 大单间，7号线地铁员岗站G口，民电自有物业 开间,35.0,1,唯家公寓·,1750
整租·广州绿地中央广场 1室1厅 南,53.0,1,广州绿地中央广场,3205
独栋·元寓 龙洞 龙洞温馨小单间 半年起租 免费健身房 近地铁 可备案 开间,20.0,1,元寓,1950
独栋·广州时居公寓 客村2店 客村公寓 民用电 超大复式房直租 1室1厅,25.0,1,广州时居公寓,1580
整租·柏涛雅苑 2室2厅 东南,76.0,2,柏涛雅苑,4500
独栋·米家美寓 大学城六店 民用电广药正门特价大单间（芝麻信用550分+可押1） 开间,20.0,1,米家美寓,799
整租·时代印象 3室2厅 南,79.0,3,时代印象,1800
整租·盈嘉花园 2室2厅 东南,86.0,2,盈嘉花园,6200
整租·南沙湾石奥 1室1厅 西北,83.0,1,南沙湾石奥,2520
独栋·你寓 华联超市（K栋） k栋08一房户型 1室1厅,52.0,1,你寓,1580
独栋·渥公寓 渥公寓（9栋） 白云山脚傍山公寓带电梯，房型多选，渥公寓（云山店） 1室1厅,30.0,1,渥公寓,1800
独栋·超寓 E栋 E栋03单间户型 1室1厅,38.0,1,超寓,1380
独栋·融寓 天河公园店 春节短租房 有电梯 近地铁 4.5米层高LOFT 央企直租 1室1厅,17.05,1,融寓,3470
整租·万科欧泊 1室0厅 南,12.0,1,万科欧泊,550
整租·金沙洲新社区三区 2室2厅 西南,82.5,2,金沙洲新社区三区,3800
独栋·羊城青年社区 大塘 距离地铁站一步之遥 超近地铁大阳台单间 开间,26.0,1,羊城青年社区,1800
合租·南雅苑 4居室 西卧,25.0,4,南雅苑,1800
整租·海印又一城海印星玥 4室2厅 复式 东南,91.0,4,海印又一城海印星玥,6500
整租·EBC公寓 1室0厅 南/北,34.0,1,EBC公寓,1700
整租·兴和阁 2室1厅 西南,62.82,2,兴和阁,2250
整租·萝岗敏捷广场 2室2厅 复式 西,55.91,2,萝岗敏捷广场,2800
整租·保利香槟花园 4室2厅 南,168.0,4,保利香槟花园,16600
整租·颐和四季公馆 2室1厅 南,90.27,2,颐和四季公馆,5500
整租·碧桂园凤凰城凤锦苑 3室2厅 南,105.0,3,碧桂园凤凰城凤锦苑,1800
整租·珠江西苑 2室1厅 南/北,67.0,2,珠江西苑,5000
整租·越秀岭南雅筑 4室2厅 南,115.0,4,越秀岭南雅筑,5000
整租·中海花城湾 2室2厅 东北,71.0,2,中海花城湾,11000
独栋·AI公寓 鹭江地铁店 阳台房 1室1厅,38.0,1,AI公寓,2440
整租·中海香樟墅  6室3厅 复式 东南,412.0,6,中海香樟墅,18000
独栋·广州城寓 小新塘J区神舟路店 仅限女生合租 三房两卫次卧 大阳台 民水民电 家私家电齐全 1室1厅,20.0,1,广州城寓,1350
整租·荔富湖畔 3室2厅 南,104.0,3,荔富湖畔,1490
独栋·红树林公寓 市桥大北路店 市桥地铁1.2公里，友利园易发街旁边，性价比超高单间750 开间,15.0,1,红树林公寓,750
整租·嘉华广场 1室3厅 北,114.0,1,嘉华广场,5100
整租·汇景新城上城峰境 4室2厅 东南/南,235.0,4,汇景新城上城峰境,15800
整租·广州敏捷绿湖首府三期 3室2厅 北,84.0,3,广州敏捷绿湖首府三期,1000
整租·越秀滨海隽城 4室2厅 南,173.0,4,越秀滨海隽城,3600
整租·富力半岛 1室0厅 东,12.0,1,富力半岛,900
整租·文德南路 1室1厅 南,40.0,1,文德南路,2800
独栋·红树林公寓 市桥大北路店 市桥地铁900米，侨联社区大路边，月租880 开间,18.0,1,红树林公寓,880
整租·御湖名邸 7室2厅 复式 南,258.0,7,御湖名邸,18000
整租·智景花苑 1室1厅 东/西,40.0,1,智景花苑,3150
独栋·红树林公寓 市桥大北路店 市桥易发街酒店公寓，友利园附近，近地铁，1180 开间,20.0,1,红树林公寓,1100
独栋·晓成公寓 沐陂店 智慧城地铁站附近三房一厅招租 3室1厅,80.0,3,晓成公寓,1680
独栋·晓成公寓 沐陂店 智慧城地铁站两房一厅 2室1厅,60.0,2,晓成公寓,1100
整租·碧桂园荔园 3室2厅 南/北,110.0,3,碧桂园荔园,1600
独栋·菁屋 嘉兰轩店 （半年起租）嘉兰轩小区高层 近一德路 省中医  北向民用水电 开间,26.0,1,菁屋,2680
独栋·建方寓 大石旗舰店 免中介费，小区公寓，大石地铁口精致阳台房 开间,30.0,1,建方寓,1700
整租·佳兆业凤鸣山 4室2厅 南,107.0,4,佳兆业凤鸣山,2500
整租·朗悦君廷 3室2厅 南,110.0,3,朗悦君廷,2300
独栋·建方寓 大石旗舰店 小区公寓，押一付一，精致南向，阳光单间 开间,30.0,1,建方寓,1500
整租·恒大山水郡 3室2厅 南,88.6,3,恒大山水郡,1300
独栋·建方寓 大石旗舰店 小区公寓 免中介费 环境和光线一流  阳光房 1室1厅,30.0,1,建方寓,1500
整租·海伦堡花园 3室2厅 西南,108.94,3,海伦堡花园,2500
独栋·广州城寓 小新塘J区神舟路店 神舟路小新塘J区 独立两房 实图 家私齐全 拎包入住 2室2厅,65.0,2,广州城寓,3280
整租·港航中心 3室2厅 南,140.0,3,港航中心,9900
整租·保利越秀岭南林语 4室2厅 东南,139.0,4,保利越秀岭南林语,4700
独栋·塞纳河公寓 龙归花园店 龙归金铂广场 巴厘岛 开间一房直租 1室1厅,31.0,1,塞纳河公寓,1498
整租·隆庆小区 1室0厅 东南,25.0,1,隆庆小区,1700
整租·时代外滩 1室0厅 东,12.98,1,时代外滩,700
整租·禺东西路大洲地 3室2厅 东,100.0,3,禺东西路大洲地,3800
整租·灵山岛金茂湾 3室2厅 东南,100.0,3,灵山岛金茂湾,3700
独栋·悦橄榄公寓 旳星店 一房一厅B户型 1室1厅,30.0,1,悦橄榄公寓,600
整租·华兴商贸大厦 1室1厅 南,30.0,1,华兴商贸大厦,2800
整租·中山五路 2室1厅 东,60.0,2,中山五路,6800
整租·越秀明珠天悦江湾 3室2厅 北,89.0,3,越秀明珠天悦江湾,2800
独栋·敏捷泊舍公寓 西塱小马店 阳光复式双床标准间 管家专人管理 独栋公寓 无敌采光落地窗 1室1厅,35.0,1,敏捷泊舍公寓,1600
