name,area,category,section,price
独栋·集悦城红花岭 11栋 大学城地铁站  精装复式单房 开间,26.0,6,集悦城红花岭,1600
独栋·69号公寓 莲塘二店 精致温馨小家 落地窗 精装修 开间,28.0,1,69号公寓,1680
整租·嘉年华名苑 1室1厅 东南/南,44.5,1,嘉年华名苑,4200
独栋·安居乐寓 莲塘店 【一居室带阳台】年底特惠 押一付一 莲塘口岸 35-1栋04 1室1厅,35.0,2,安居乐寓,2555
整租·怡康家园 2室1厅 东南,37.47,2,怡康家园,3300
整租·碧海富通城三期 1室1厅 西南,39.43,1,碧海富通城三期,4000
独栋·安居乐寓 莲塘店 【毕业生特惠】2/8号线仙湖路地铁 莲塘口岸 200-2栋 开间,20.0,2,安居乐寓,1665
独栋·安居乐寓 莲塘店 【毕业生特惠】国企房源 步行地铁口 押一付一 117栋03 开间,22.0,3,安居乐寓,1575
独栋·金地金谷公寓 龙井店 龙井地铁站7号线山景房 开间,35.0,2,金地金谷公寓,2770
整租·旭飞华达园 1室1厅 南,43.0,1,旭飞华达园,4200
整租·南油B区 1室0厅 南,38.0,1,南油B区,4000
整租·宝能公馆 2室1厅 东,72.0,2,宝能公馆,8800
整租·绿景美景广场 2室1厅 跃层 南,48.0,2,绿景美景广场,8800
"独栋·泰易公寓 西丽A区店 【超級劲爆价-西丽】近大疆 深职院 5,7号线 开间",20.0,1,泰易公寓,1920
整租·芳春花园 3室2厅 南,89.37,3,芳春花园,5000
独栋·深友 55号楼 龙井地铁站/精装两房/电梯高层步行方大城 2室1厅,45.0,2,深友,4150
整租·皇庭彩园 1室1厅 北,44.0,1,皇庭彩园,6000
整租·新安湖花园 4室2厅 南,121.0,4,新安湖花园,8400
整租·幸福万象 2室1厅 南,50.0,2,幸福万象,6800
整租·茂业城 1室1厅 西北,30.47,1,茂业城,1800
整租·宏发嘉域 4室2厅 南,89.0,4,宏发嘉域,4200
独栋·泰易公寓 西丽A区店 【园区超级特惠两房，经济实惠】 2室1厅,60.0,1,泰易公寓,3680
整租·前海枫叶大厦 3室1厅 复式 西,62.0,3,前海枫叶大厦,7500
整租·侨洲花园 2室1厅 南,58.0,2,侨洲花园,5200
整租·信义金御半山一期 4室2厅 南/北,89.0,4,信义金御半山一期,9000
整租·艺华花园 1室1厅 南,42.0,1,艺华花园,3600
独栋·安居乐寓 罗租上新村三店 罗租上新村3-13总裁特批特惠价 石岩公学旁 民房价租公寓 开间,28.0,2,安居乐寓,682
整租·金田风华苑 2室2厅 南,72.48,2,金田风华苑,2800
整租·灵芝新村洪浪十九区 3室2厅 西南,88.0,3,灵芝新村洪浪十九区,5200
整租·宝莲大厦 3室2厅 南,83.14,3,宝莲大厦,6300
整租·虹楼 1室0厅 东南,50.0,1,虹楼,2900
整租·星河盛世 1室0厅 东南,50.0,1,星河盛世,4500
整租·桃源居十五区 3室2厅 南,120.0,3,桃源居十五区,6500
整租·廊桥国际 2室2厅 南,75.0,2,廊桥国际,7500
整租·地王大厦信兴广场 3室1厅 南,131.92,3,地王大厦信兴广场,12000
整租·福华大厦 2室2厅 东南,106.0,2,福华大厦,3500
整租·奥园和平广场 1室1厅 南,33.0,1,奥园和平广场,1700
整租·华强广场 2室1厅 西南,68.26,2,华强广场,9500
整租·中海康城国际一期 2室2厅 西北,69.4,2,中海康城国际一期,3300
整租·龙岭山庄 2室1厅 西南,50.78,2,龙岭山庄,3000
整租·云景豪园 1室1厅 东南,46.83,1,云景豪园,5000
独栋·微棠青年公寓 陶吓256店 电梯飘窗情侣一房一厅 1室1厅,40.0,1,微棠青年公寓,1699
独栋·微棠青年公寓 陶吓256店 电梯无遮挡阳光大单间 开间,25.0,1,微棠青年公寓,1099
整租·荔源雅苑 2室1厅 南,52.0,2,荔源雅苑,6200
整租·松泉公寓 2室1厅 南,58.07,2,松泉公寓,3600
整租·泰阳硅谷公寓 1室0厅 北,28.57,1,泰阳硅谷公寓,3500
整租·英郡假日广场 1室1厅 东南,56.07,1,英郡假日广场,3500
整租·中央悦城 4室2厅 西南,129.0,4,中央悦城,4200
整租·佳兆业前海广场一期 4室2厅 东南,135.86,4,佳兆业前海广场一期,13500
整租·中怡大厦 2室1厅 南,90.0,2,中怡大厦,7300
整租·星航华府二期 2室1厅 西北,78.0,2,星航华府二期,5500
独栋·微棠青年公寓 陶吓256店 秒杀双12阳光单间 开间,25.0,2,微棠青年公寓,1149
整租·奥宸观壹城 4室2厅 南,149.03,4,奥宸观壹城,7500
整租·弘雅花园二期 2室1厅 西南,44.0,2,弘雅花园二期,4000
整租·龙湖春江天玺阁 3室2厅 东南,97.19,3,龙湖春江天玺阁,7000
整租·蔚蓝海岸3期 4室2厅 东南,155.59,4,蔚蓝海岸3期,14000
合租·阳光棕榈园三期 4居室 南卧,14.0,4,阳光棕榈园三期,2500
整租·金地海景花园 2室2厅 南/北,78.0,2,金地海景花园,7800
整租·锦荟PARK 3室2厅 东南,89.0,3,锦荟PARK,5700
整租·阁林网苑 1室1厅 北,37.27,1,阁林网苑,4090
整租·骏庭名园 1室1厅 西北,51.0,1,骏庭名园,5330
整租·风和日丽花园二期 3室2厅 东南,88.0,3,风和日丽花园二期,6500
整租·布吉中心花园 2室2厅 西北,74.0,2,布吉中心花园,4500
整租·依山郡花园一期 7室2厅 复式 南,258.0,7,依山郡花园一期,12000
整租·幸福万象 2室1厅 东,46.0,2,幸福万象,6600
整租·壹成中心第九区 3室2厅 南,83.0,3,壹成中心第九区,6200
合租·华润城润府一期 4居室 南卧,7.5,4,华润城润府一期,2660
整租·绿景香颂 3室2厅 南,70.45,3,绿景香颂,5600
整租·逸翠园二期 3室2厅 南,110.0,3,逸翠园二期,12000
合租·金地名郡园 4居室 西北卧,7.4,4,金地名郡园,1030
整租·宝城花园 2室2厅 西,84.0,2,宝城花园,4000
整租·广源大厦 2室1厅 南,38.0,2,广源大厦,3500
整租·景贝南小区 2室1厅 东南,50.0,2,景贝南小区,3000
整租·鲸山觐海 4室2厅 东南,192.24,4,鲸山觐海,25000
整租·京基滨河时代广场北区 3室2厅 南,79.8,3,京基滨河时代广场北区,11800
合租·星湖花园 4居室 南卧,7.9,4,星湖花园,1290
整租·龙光玖云著 2室2厅 南,37.0,2,龙光玖云著,2600
整租·园岭新村 3室1厅 南,89.0,3,园岭新村,8000
整租·佳兆业时代大厦 2室1厅 东南,63.0,2,佳兆业时代大厦,3400
整租·碧海天家园 2室2厅 南,75.0,2,碧海天家园,8500
整租·深业上城 4室2厅 南,360.0,4,深业上城,68000
整租·颐安都会中央二期 3室1厅 南,76.97,3,颐安都会中央二期,4300
整租·华润云上润府 3室2厅 东南,98.0,3,华润云上润府,5000
合租·天海花园 5居室 南卧,11.6,5,天海花园,1890
整租·汇泰大厦 1室1厅 南,33.0,1,汇泰大厦,4000
整租·赛格景苑 2室1厅 东南,78.0,2,赛格景苑,7500
整租·半岛城邦花园三期 2室2厅 东南,86.0,2,半岛城邦花园三期,15000
整租·力高君御国际 4室2厅 南,89.0,4,力高君御国际,4000
整租·第五大道高发西岸花园三期 4室2厅 东南,162.57,4,第五大道高发西岸花园三期,14500
整租·新秀村北区 2室1厅 南,68.41,2,新秀村北区,4108
合租·前海花园 5居室 北卧,9.65,5,前海花园,1830
整租·永安公寓 1室0厅 西,37.06,1,永安公寓,2900
整租·岭尚时代园 1室1厅 南,49.0,1,岭尚时代园,5200
整租·中海锦城 3室1厅 南,86.96,3,中海锦城,7500
整租·勤诚达正大城 4室2厅 北,128.0,4,勤诚达正大城,5500
整租·星河上寓 2室1厅 北,66.0,2,星河上寓,4500
独栋·微棠青年公寓 康乐花园30号店 温馨阳光单间 开间,20.0,1,微棠青年公寓,1199
独栋·微棠青年公寓 康乐花园30号店 温馨阳光大单间啊 开间,25.0,2,微棠青年公寓,1249
整租·佳兆业前海广场一期 5室1厅 东南,110.0,5,佳兆业前海广场一期,8000
整租·佳兆业中央广场六期 3室2厅 东南,85.0,3,佳兆业中央广场六期,5800
整租·红山6979 2室2厅 西南,75.0,2,红山6979,7200
整租·桂冠华庭 3室2厅 南,114.07,3,桂冠华庭,5800
独栋·微棠青年公寓 富联新村34店 温馨单间 可短租 押一付一 民水民电 开间,25.0,1,微棠青年公寓,1199
整租·莲花北 2室2厅 东南,67.8,2,莲花北,5000
整租·和成嘉业 4室2厅 南,118.0,4,和成嘉业,8800
整租·新安中学住宅楼 3室2厅 南,97.0,3,新安中学住宅楼,5000
独栋·微棠青年公寓 富联新村34店 舒适阳台单间 可短租 民水民电 押一付一 开间,25.0,1,微棠青年公寓,1199
整租·振业花园 4室2厅 南,105.0,4,振业花园,8500
整租·意馨居 1室0厅 北,37.0,1,意馨居,3500
整租·横岗花半里雅筑 2室1厅 西南,67.0,2,横岗花半里雅筑,3300
整租·新天地名居 2室1厅 西北,54.0,2,新天地名居,6000
整租·漾福居 2室2厅 西北,66.0,2,漾福居,7000
整租·皇御苑四期 1室0厅 东南,42.0,1,皇御苑四期,4700
独栋·微棠青年公寓 康乐花园30号店 电梯大单间采光YYDS 开间,25.0,3,微棠青年公寓,1199
整租·满京华云著一期 3室2厅 南,88.75,3,满京华云著一期,4200
整租·半山语林公寓 2室2厅 北,58.0,2,半山语林公寓,5500
独栋·微棠青年公寓 富联新村34店 年底特惠 温馨大单间 可短租 押一付一 开间,25.0,1,微棠青年公寓,1199
整租·民轩.揽翠台 3室2厅 南/北,115.0,3,民轩.揽翠台,5300
整租·桦润馨居A区 3室2厅 东南,76.0,3,桦润馨居A区,3600
整租·黄埔雅苑三期 2室2厅 东北,80.0,2,黄埔雅苑三期,10500
整租·金地上塘道一期 2室1厅 南,65.0,2,金地上塘道一期,5000
整租·仁恒梦公园 1室1厅 南,38.0,1,仁恒梦公园,2600
合租·福源花园一期 4居室 北卧,6.78,4,福源花园一期,1790
整租·格澜郡二期 5室2厅 南,144.0,5,格澜郡二期,6300
整租·星河智荟 3室2厅 东南,89.0,3,星河智荟,4700
整租·财富广场 1室1厅 西北,49.0,1,财富广场,6000
合租·天汇时代花园一期 4居室 西南卧,6.54,4,天汇时代花园一期,1090
合租·愉康花园 4居室 北卧,6.52,4,愉康花园,1490
整租·蓝郡公馆 2室1厅 南,80.0,2,蓝郡公馆,6300
合租·帝景园二期 4居室 北卧,8.6,4,帝景园二期,2190
整租·城市花园一期（龙岗） 3室2厅 南,90.8,3,城市花园一期（龙岗）,3000
整租·花好园 2室2厅 南,60.0,2,花好园,7500
整租·公交宿舍大院 4室2厅 北,96.0,4,公交宿舍大院,6500
整租·华创云轩 2室1厅 北,32.0,2,华创云轩,4100
合租·中粮祥云 4居室 东南卧,11.48,4,中粮祥云,1360
整租·天然居 3室1厅 南,97.0,3,天然居,11000
整租·香蜜新村 2室1厅 南,67.33,2,香蜜新村,5200
合租·中信花园 4居室 北卧,7.5,4,中信花园,1490
合租·英郡年华花园一期 3居室 西南卧,6.3,3,英郡年华花园一期,1160
整租·翠薇园 2室1厅 东南,62.5,2,翠薇园,5500
整租·大冲都市花园 3室2厅 南,100.0,3,大冲都市花园,10000
整租·横岗联建楼 1室1厅 南,37.5,1,横岗联建楼,1800
合租·愉康大厦 3居室 西南卧,6.91,3,愉康大厦,1860
合租·德润荣君府 5居室 南卧,11.3,5,德润荣君府,2530
整租·禾田小筑 1室1厅 西/西北,46.04,1,禾田小筑,2000
整租·祥云天都世纪大厦 1室1厅 东北,34.42,1,祥云天都世纪大厦,4100
整租·嘉洲富苑 2室1厅 东南,41.07,2,嘉洲富苑,6500
整租·金叶茗苑 3室2厅 西南,104.28,3,金叶茗苑,6200
整租·信义嘉御山5期 4室2厅 北,88.75,4,信义嘉御山5期,7000
整租·恒大天璟大厦 3室2厅 东南/西北,98.0,3,恒大天璟大厦,13500
整租·万科金域东郡 3室2厅 南,89.0,3,万科金域东郡,3500
整租·佳兆业中央广场一期 3室2厅 东南,88.2,3,佳兆业中央广场一期,6500
独栋·安居乐寓 上沙龙秋店（椰树村） 温馨舒适一房一厅，近地铁站 1室1厅,31.2,3,安居乐寓,2876
合租·槟城西岸 4居室 东南卧,15.0,4,槟城西岸,1600
整租·深业东城上邸 5室2厅 东南,87.0,5,深业东城上邸,4800
整租·明德公馆 1室1厅 南,48.5,1,明德公馆,5000
独栋·安居乐寓 上沙龙秋店（椰树村） 近地铁口，旁边商场，温馨一房一厅 1室1厅,30.6,3,安居乐寓,2708
独栋·安居乐寓 上沙龙秋店（椰树村） 近车公庙采光嘎嘎好一居室 1室1厅,25.0,3,安居乐寓,3179
独栋·安居乐寓 上沙龙秋店（椰树村） 整租可短租大大一居室 1室1厅,32.0,3,安居乐寓,2800
整租·南油B区 1室1厅 南,35.5,1,南油B区,3300
独栋·云端小筑 民治3店 相信自我是成功的基石，完善自我是成功的阶梯 开间,40.0,1,云端小筑,3580
整租·皇御苑二期 3室1厅 东北,86.0,3,皇御苑二期,8500
整租·大冲城市花园 3室2厅 南,100.0,3,大冲城市花园,11000
整租·深铁阅山境花园 3室2厅 南/西南,97.14,3,深铁阅山境花园,9000
整租·星河世纪 2室1厅 南,64.0,2,星河世纪,10800
整租·润科华府 5室2厅 西南/东北,135.0,5,润科华府,8000
整租·新光活力小区 3室2厅 南,80.0,3,新光活力小区,6000
独栋·云端小筑 民治3店 是块金子，无论走到哪里，都是会发光的。 开间,45.0,1,云端小筑,3580
独栋·云端小筑 民治3店 民治地铁站，大润发旁，别墅单间，带独立小院 开间,40.0,1,云端小筑,3780
独栋·云端小筑 民治3店 梅花山庄拎包入住带独立花园单间出租 开间,40.0,1,云端小筑,3780
独栋·云端小筑 民治3店 （不短租）远方在你琥珀色的眼睛里。 开间,35.0,1,云端小筑,3780
独栋·安居乐寓 罗租上新村二店 罗租上新村5-7 近石岩公学 精装修押一付一 拎包入住 开间,25.0,1,安居乐寓,850
独栋·安居乐寓 罗租上新村二店 3-13-03 近石岩公学精装修单间 押一付一 拎包入住 开间,20.0,1,安居乐寓,566
整租·香蜜新村 3室2厅 南,87.0,3,香蜜新村,7300
整租·京基东方华都 2室1厅 东南,61.21,2,京基东方华都,6300
整租·合景同创广场 3室2厅 南,95.0,3,合景同创广场,5800
整租·如意家园 3室2厅 东南,109.0,3,如意家园,7900
整租·华创云轩 3室1厅 南,49.0,3,华创云轩,5600
整租·碧华庭居 2室1厅 东,56.0,2,碧华庭居,5600
整租·唐商前海双悦 2室1厅 南,56.0,2,唐商前海双悦,3000
独栋·安居乐寓 上沙塘晏店（上沙东村） 【毕业季优惠】押一可短租，近地铁，开业85折优惠 开间,12.5,2,安居乐寓,2814
整租·瑧湾汇 2室2厅 北,74.0,2,瑧湾汇,14500
整租·亚迪三村 3室2厅 南,124.0,3,亚迪三村,4000
整租·新天CBC 4室2厅 南,157.0,4,新天CBC,21000
整租·龙光玖云著 2室1厅 西,36.84,2,龙光玖云著,2500
整租·君成雍和园 1室2厅 东北,53.0,1,君成雍和园,5200
整租·南油B区 2室1厅 南,40.0,2,南油B区,3500
独栋·安居乐寓 罗租老村一店 绝绝子！高层电梯公寓 85折特惠  民水电拎包入住2-5-4 1室1厅,22.78,3,安居乐寓,1592
独栋·安居乐寓 罗租老村一店 不可错过！900捡漏阳台大单间 无敌采光 押一民水电10502 开间,15.5,3,安居乐寓,950
整租·桑达新村 3室1厅 南,78.0,3,桑达新村,6800
独栋·安居乐寓 罗租老村一店 沉浸式租房！一眼心动阳台一居室 押一可短租民水电1050-4 1室1厅,23.0,2,安居乐寓,1368
独栋·安居乐寓 罗租老村一店 绝了！无遮挡单间可以住一个月09/03/03 开间,13.0,2,安居乐寓,866
整租·丽景城 3室2厅 东南,88.0,3,丽景城,6800
整租·景田南小区 4室2厅 南,92.0,4,景田南小区,8000
整租·深房传麒景苑 1室0厅 东,27.0,1,深房传麒景苑,4500
整租·新天CBC 3室1厅 南,82.0,3,新天CBC,9000
整租·百仕达乐湖 4室2厅 南,158.0,4,百仕达乐湖,15000
整租·现代苑 3室2厅 北,113.0,3,现代苑,10500
整租·怀德国际广场 1室1厅 东南,36.0,1,怀德国际广场,2700
整租·沙头角海关住宅楼 3室2厅 西南,93.0,3,沙头角海关住宅楼,5500
整租·美利达新村 3室2厅 东/西,63.0,3,美利达新村,2500
整租·万科金域华府 2室2厅 东南,85.12,2,万科金域华府,7800
整租·骏景华庭 2室1厅 西北,75.0,2,骏景华庭,4900
整租·碧华庭居 2室1厅 西,55.0,2,碧华庭居,5800
整租·志健时代广场 3室2厅 东南,119.0,3,志健时代广场,4600
整租·深物业前海港湾花园 3室2厅 东南,86.43,3,深物业前海港湾花园,8800
整租·智慧领寓 3室1厅 南,50.0,3,智慧领寓,3500
独栋·安居乐寓 罗租老村一店 石岩罗租最便宜大单间 采光无敌才八百 开间,15.5,1,安居乐寓,652
独栋·瀚寓 民治店 （不短租）请不留余力的在世界上发光 开间,28.0,1,瀚寓,1880
独栋·瀚寓 民治店 （不短租）你是我的小众喜好。 1室1厅,33.0,1,瀚寓,2400
独栋·瀚寓 民治店 （不短租）星星温柔泛滥，人间至善。 开间,28.0,1,瀚寓,1780
整租·远洋新干线晶钻广场 2室2厅 东南,47.0,2,远洋新干线晶钻广场,2700
整租·梧桐山新居一期 2室1厅 东南,52.0,2,梧桐山新居一期,4200
整租·香山美墅三期 3室2厅 南,187.0,3,香山美墅三期,28000
整租·华创云轩 2室2厅 南,50.0,2,华创云轩,5800
整租·长丰苑 2室1厅 东南,68.0,2,长丰苑,5000
整租·深大新村 3室2厅 南/北,104.0,3,深大新村,7200
整租·雷圳碧榕湾海景花园 2室2厅 东南,85.0,2,雷圳碧榕湾海景花园,7500
整租·富盛苑 3室2厅 东南/南,84.24,3,富盛苑,5300
整租·星河银湖谷 4室2厅 西北,89.0,4,星河银湖谷,8000
整租·银湖汽车站综合楼 1室0厅 东南,20.0,1,银湖汽车站综合楼,1900
整租·旺业豪苑 1室1厅 西北,48.5,1,旺业豪苑,3800
整租·中洲滨海华府一期 1室1厅 南,51.0,1,中洲滨海华府一期,7000
整租·供电南苑 4室2厅 南,126.0,4,供电南苑,9500
整租·金色年华家园 2室2厅 东北,62.15,2,金色年华家园,5200
独栋·瀚寓 民治店 （不短租）总有一朵花是为我们开着的。 开间,28.0,1,瀚寓,1890
整租·招商观园 3室1厅 南,89.0,3,招商观园,4800
独栋·瀚寓 民治店 （不短租）不想和你错过这个冬天了。 1室1厅,35.0,1,瀚寓,2750
独栋·瀚寓 民治店 （不短租）路灯很多 希望你找到属于自己的月亮 开间,28.0,1,瀚寓,1720
整租·君临海域 3室2厅 南,78.0,3,君临海域,6800
整租·长城盛世家园二期 3室2厅 西北,109.0,3,长城盛世家园二期,9000
整租·水岸新都四五期 5室2厅 复式 南,240.31,5,水岸新都四五期,13000
整租·英郡年华花园二期 3室2厅 东南,93.0,3,英郡年华花园二期,5600
整租·汇港名苑 2室1厅 南,77.77,2,汇港名苑,7700
独栋·瀚寓 民治店 （不短租）信任本身就是一种高级的喜欢 开间,28.0,1,瀚寓,1750
独栋·瀚寓 民治店 （不短租）地铁口零距离 停车方便 开间,28.0,1,瀚寓,1760
整租·松坪村东区三期 2室2厅 西北,60.0,2,松坪村东区三期,5000
整租·星海名城六期 2室1厅 东南,46.55,2,星海名城六期,5400
整租·同泰时代中心 2室1厅 南,64.0,2,同泰时代中心,4200
整租·皇御苑四期 2室1厅 南,56.0,2,皇御苑四期,6200
整租·启兴生活区 1室0厅 南,35.0,1,启兴生活区,1400
独栋·安居乐寓 华强北店（巴登村） 独立厨房阳台精装大单间！ 开间,21.0,6,安居乐寓,2130
独栋·安居乐寓 华强北店（巴登村） 近地铁宽敞超舒适阳台一房一厅！ 1室1厅,29.0,6,安居乐寓,3487
整租·新天CBC 2室2厅 西,100.0,2,新天CBC,12800
独栋·禧邻有家 朵拉新和六店 温馨简约阳台沙发单间 民水电（半年起租） 开间,25.0,2,禧邻有家,1330
整租·海上世界双玺 4室2厅 西南,328.0,4,海上世界双玺,55000
整租·天安公寓 2室1厅 西北,38.0,2,天安公寓,4000
整租·英郡假日广场 1室1厅 东南,56.07,1,英郡假日广场,3500
整租·绿景尚悦府 2室2厅 南,62.0,2,绿景尚悦府,9000
独栋·禧邻有家 朵拉新和三店 厨卫分离温馨单间 民水电 （半年起租） 开间,25.0,1,禧邻有家,1100
独栋·安居乐寓 龙华店（弓村1） 龙华地铁站，三联弓村，精装修，单间带阳台 开间,20.62,1,安居乐寓,1454
整租·缔梦园 1室1厅 北,41.83,1,缔梦园,4500
整租·华业玫瑰四季馨园二期 2室2厅 南,75.29,2,华业玫瑰四季馨园二期,6800
整租·金地龙城中央三期 1室1厅 东南,43.0,1,金地龙城中央三期,3300
独栋·安居乐寓 龙华店（弓村1） 龙华地铁站  电梯房  精装修单间 开间,11.09,7,安居乐寓,1145
整租·御府名筑 3室2厅 东南,147.0,3,御府名筑,6000
整租·南荔苑 2室1厅 复式 南,49.92,2,南荔苑,6000
独栋·安居乐寓 龙华店（弓村1） 精修电梯单间，近龙华地铁站 开间,11.51,4,安居乐寓,1167
整租·华景园别墅北区 5室2厅 复式 东南,349.9,5,华景园别墅北区,50000
整租·旭飞华达园 1室0厅 南,23.0,1,旭飞华达园,2300
整租·现代之窗 1室1厅 东南,63.0,1,现代之窗,6500
整租·鹏城花园 3室2厅 东北,81.0,3,鹏城花园,4800
整租·天越翔园 1室1厅 南,45.0,1,天越翔园,4000
整租·万科深南广场 2室1厅 南,97.0,2,万科深南广场,7300
独栋·安居乐寓 龙华店（弓村1） 龙华地铁站附近三联弓村   精致单间，拎包入住 开间,12.04,2,安居乐寓,1052
整租·世纪广场 3室1厅 南,72.0,3,世纪广场,5600
独栋·安居乐寓 石厦店（石厦东村） 采光好，格局正大单间 开间,25.33,1,安居乐寓,2850
整租·中熙珑湾 1室1厅 西南,42.0,1,中熙珑湾,2600
整租·皇御苑一期 2室1厅 北,48.0,2,皇御苑一期,5000
整租·金鼎花园 3室1厅 南,78.0,3,金鼎花园,4500
整租·乐府广场 2室2厅 东南,73.0,2,乐府广场,4800
整租·大东城二期 4室2厅 南/北,87.39,4,大东城二期,4700
整租·泛海城市广场 1室1厅 东南,39.0,1,泛海城市广场,4500
独栋·星窝青年公寓 向南一店三期 免租10天！特价！无中阶镄！一梯四户安静大两房 2室1厅,65.0,2,星窝青年公寓,3149
整租·万科千林山居三期（万科清林径） 4室2厅 南/北,86.45,4,万科千林山居三期（万科清林径）,4500
独栋·星窝青年公寓 壹城山姆会员店 电梯大单间 采光无敌 民水民电 押一付一 开间,25.0,3,星窝青年公寓,1500
整租·金地龙城中央三期 1室1厅 东南,43.0,1,金地龙城中央三期,2600
整租·远洋新天地水岸花园 1室0厅 东南,40.0,1,远洋新天地水岸花园,2000
整租·倚山花园三期 1室0厅 东北,32.91,1,倚山花园三期,3300
整租·山海翠庐 3室2厅 东南,114.39,3,山海翠庐,8800
独栋·星窝青年公寓 壹城山姆会员店 采光充足一居室家电齐全 押一付一 无中介费 1室1厅,25.1,2,星窝青年公寓,1550
整租·HBC汇隆中心 2室1厅 西南,60.0,2,HBC汇隆中心,6500
整租·育星苑 3室1厅 南/北,73.0,3,育星苑,6500
整租·布吉中心花园 2室1厅 东北,43.05,2,布吉中心花园,3500
整租·天誉国际公馆 3室2厅 西北,155.0,3,天誉国际公馆,6800
整租·东安花园 3室2厅 南,90.0,3,东安花园,6600
整租·桃苑公寓 1室0厅 东南,23.0,1,桃苑公寓,2600
整租·嘉宝田花园 2室2厅 东北,60.0,2,嘉宝田花园,6200
独栋·星窝青年公寓 壹城山姆会员店 近镇乾大厦大阳台一居室 家电齐全 押一付一 1室1厅,40.0,3,星窝青年公寓,2125
整租·鹏城悦里名城汇 2室2厅 东,74.0,2,鹏城悦里名城汇,3300
整租·龙光玖钻 1室2厅 西南,39.0,1,龙光玖钻,4500
整租·百合山庄 2室1厅 东南/南,75.0,2,百合山庄,4500
整租·宏发万悦山二期 3室2厅 东南,89.0,3,宏发万悦山二期,4500
整租·恒大成一期 2室2厅 东南,75.0,2,恒大成一期,3600
整租·佳兆业御璟佳园广场 1室1厅 南,41.0,1,佳兆业御璟佳园广场,3000
整租·东方御花园 5室2厅 南,133.0,5,东方御花园,5500
整租·京基御景印象四期 4室2厅 东北,89.0,4,京基御景印象四期,3700
整租·缔梦园 1室1厅 东南,42.0,1,缔梦园,4500
"独栋·乐柚轻奢公寓 上川安和店 近地铁,.精致一房一厅.(直达南山)民水电(不短租)0804 1室1厅",35.0,1,乐柚轻奢公寓,3100
整租·鹏瑞·颐璟府 4室2厅 南,112.0,4,鹏瑞·颐璟府,7500
整租·东方威尼斯花园 4室2厅 南,128.0,4,东方威尼斯花园,4100
整租·阳光荔景 2室2厅 南,72.22,2,阳光荔景,8200
整租·壹成中心璞誉府 3室2厅 西南,88.0,3,壹成中心璞誉府,7700
整租·科裕新村 2室1厅 东南,54.0,2,科裕新村,2700
整租·八卦岭宿舍 2室1厅 南,55.0,2,八卦岭宿舍,4300
独栋·天宏青年社区 红山社区B店 地铁旁精装公寓 南北通透阳光房 近红山6979 开间,20.0,1,天宏青年社区,1700
整租·中海华庭 3室2厅 南,121.0,3,中海华庭,17000
独栋·天宏青年社区 红山社区B店 特价房！地铁旁精装公寓 拎包入住阳光房 开间,20.0,1,天宏青年社区,1500
独栋·灏景公寓 灏景威公寓 步梯6层整租两房 2室1厅,55.0,1,灏景公寓,4200
整租·中新街社区 3室2厅 南/北,87.15,3,中新街社区,8500
独栋·灏景公寓 灏景威公寓 整租精装低楼层 1室1厅,35.0,1,灏景公寓,3600
整租·世纪假日广场 2室2厅 南/西南,89.0,2,世纪假日广场,8000
整租·福民大厦 3室2厅 北,90.91,3,福民大厦,7500
独栋·公寓 中洲店 中洲坊雅致2房1厅 2室1厅,66.0,1,公寓,6700
整租·月亮湾山庄 5室2厅 南,260.0,5,月亮湾山庄,22000
独栋·天宏青年社区 红山社区B店 地铁旁公寓 端头房采光通风极佳 拎包入住 开间,22.0,1,天宏青年社区,1700
独栋·天宏青年社区 红山社区B店 精装超大单间   红山地铁旁  拎包入住 开间,35.0,2,天宏青年社区,2000
整租·公园大地八期 2室2厅 东南,78.16,2,公园大地八期,4000
整租·玉湖湾 3室2厅 南,88.26,3,玉湖湾,7000
整租·花好园 1室1厅 南,40.0,1,花好园,5500
独栋·华峰公寓 前海东岸 精致小区一房一厅 大阳台 车位充足 可养宠物 1室1厅,50.84,1,华峰公寓,8200
整租·锦缘里嘉园 2室1厅 东南,59.0,2,锦缘里嘉园,5900
整租·深宝住宅区 3室1厅 南,67.0,3,深宝住宅区,5000
独栋·华峰公寓 前海东岸 小区大阳台单间 车位充足 可养宠物 近地铁 开间,35.9,2,华峰公寓,5650
整租·流塘阳光花园 5室2厅 南,140.0,5,流塘阳光花园,12000
整租·合景同创广场 3室2厅 南,95.0,3,合景同创广场,7000
独栋·华峰公寓 前海东岸 小区大阳台两房一厅 车位充足 近地铁 找朋友合租吧 2室1厅,76.2,2,华峰公寓,11000
整租·碧湖花园 1室1厅 南,28.55,1,碧湖花园,2500
整租·前海时代广场 3室2厅 南/西南,132.23,3,前海时代广场,13500
整租·海洋大厦 1室1厅 复式 东,40.0,1,海洋大厦,4000
整租·景丽花园 3室2厅 南,92.0,3,景丽花园,7300
整租·深城投中心公馆 1室0厅 东南,25.0,1,深城投中心公馆,2300
整租·深城投中心公馆 1室0厅 东南/南,25.0,1,深城投中心公馆,1700
独栋·安居乐寓 新安二店（流塘旧村） 23/24毕业有折扣 押一 流塘地铁站400米 精装单间 开间,15.0,1,安居乐寓,1665
独栋·安居乐寓 梅林店 【开业特惠】近新世界 简洁一居室 1室1厅,17.6,2,安居乐寓,2281
整租·东和大厦 4室2厅 南,126.0,4,东和大厦,6500
整租·福苑 3室2厅 东南,86.0,3,福苑,4500
