name,area,category,section,price,East,West,South,North,Southeast,Southwest,Northwest,Northeast
整租·郭家巷新村 3室2厅 南,190.0,3,郭家巷新村,1000,0,0,1,0,0,0,0,0
整租·中铁博览城阅唐北区 2室1厅 南,86.0,2,中铁博览城阅唐北区,1400,0,0,1,1,0,0,0,0
整租·锦绣华隆君汇 3室2厅 南,111.36,3,锦绣华隆君汇,1050,0,0,1,0,0,0,0,0
整租·融信西发海月星湾 3室2厅 南/北,149.24,3,融信西发海月星湾,6500,0,1,1,1,0,0,0,0
整租·海上嘉年华 4室3厅 南/北,251.0,4,海上嘉年华,10000,0,0,1,1,0,0,0,0
整租·胡家庄小区 3室1厅 南/北,90.0,3,胡家庄小区,1100,0,0,1,1,0,0,0,0
整租·中海御湖 4室2厅 南/北,142.0,4,中海御湖,2200,0,0,1,1,0,0,0,0
整租·星河湾一期1号园 4室2厅 南/北,265.0,4,星河湾一期1号园,6500,0,0,1,1,0,0,0,0
整租·盛锡福商务大厦 1室0厅 东南,132.0,1,盛锡福商务大厦,6000,1,0,1,0,1,0,0,0
整租·中海林溪世家观澜 3室2厅 南,110.0,3,中海林溪世家观澜,1800,0,0,1,0,0,0,0,0
整租·保利海上罗兰 3室1厅 南,106.0,3,保利海上罗兰,1500,0,0,1,0,0,0,0,0
整租·海岸万科城枫华里 3室1厅 南,89.0,3,海岸万科城枫华里,1300,0,0,1,0,0,0,0,0
整租·清水庐 1室0厅 北,26.55,1,清水庐,800,0,0,0,1,0,0,0,0
整租·保利香雪山 3室1厅 南,108.0,3,保利香雪山,1100,0,0,1,0,0,0,0,0
整租·半岛城邦（中苑） 3室2厅 南/北,120.0,3,半岛城邦（中苑）,500,0,0,1,1,0,0,0,0
整租·怡馨苑(城阳) 2室2厅 南,98.0,2,怡馨苑(城阳),1300,0,0,1,0,0,0,0,0
整租·水晶海岸 2室2厅 南,86.0,2,水晶海岸,1100,0,0,1,0,0,0,0,0
整租·星光岛牡丹园 2室2厅 南/北,115.1,2,星光岛牡丹园,2300,0,0,1,1,0,0,0,0
整租·香邑漫步 3室2厅 南,128.0,3,香邑漫步,1800,0,0,1,0,0,0,0,0
整租·金茂悦宏云南区 3室1厅 南/北,89.0,3,金茂悦宏云南区,1200,0,0,1,1,0,0,0,0
整租·观海华庭二期 3室2厅 南/北,119.68,3,观海华庭二期,1800,0,0,1,1,0,0,0,0
整租·湖光山色 5室3厅 南/北,143.0,5,湖光山色,5800,0,0,1,1,0,0,0,0
整租·金岭花园A区 3室1厅 南,100.3,3,金岭花园A区,5000,0,0,1,0,0,0,0,0
整租·龙湖西府原著 3室1厅 南,96.0,3,龙湖西府原著,1000,0,1,1,0,0,0,0,0
整租·中南海湾新城 3室1厅 南/北,144.78,3,中南海湾新城,5500,0,0,1,1,0,0,0,0
整租·中南海湾新城 3室2厅 南/北,152.0,3,中南海湾新城,5000,0,0,1,1,0,0,0,0
整租·三友公寓 3室2厅 南/北,122.11,3,三友公寓,3800,0,0,1,1,0,0,0,0
整租·绿地观澜半岛 3室2厅 南/北,136.0,3,绿地观澜半岛,800,0,0,1,1,0,0,0,0
整租·青特小镇E区 3室2厅 南/北,113.99,3,青特小镇E区,2800,0,0,1,1,0,0,0,0
整租·翡翠花园 7室2厅 南/北,560.0,7,翡翠花园,41666,0,0,1,1,0,0,0,0
整租·九方海悦华庭 1室1厅 北,41.0,1,九方海悦华庭,900,0,0,0,1,0,0,0,0
整租·海信天玺 2室2厅 南,136.37,2,海信天玺,15000,0,0,1,0,0,0,0,0
整租·宏程家天下城市广场 3室2厅 南/北,119.0,3,宏程家天下城市广场,1200,0,0,1,1,0,0,0,0
整租·世茂诺沙湾四期五期 4室2厅 复式 南/北,173.0,4,世茂诺沙湾四期五期,1500,0,0,1,1,0,0,0,0
整租·宏程家天下城市广场 1室1厅 南,60.0,1,宏程家天下城市广场,900,0,0,1,0,0,0,0,0
整租·山水新城二期 2室1厅 南/北,80.0,2,山水新城二期,1000,0,0,1,1,0,0,0,0
整租·江家庄社区 2室1厅 南/北,70.0,2,江家庄社区,800,0,0,1,1,0,0,0,0
整租·和昌海云曦岸 1室1厅 南,40.0,1,和昌海云曦岸,1200,0,0,1,0,0,0,0,0
整租·宝龙中央尊邸 3室2厅 南/北,136.0,3,宝龙中央尊邸,2500,0,0,1,1,0,0,0,0
整租·鑫江水青花都二期 3室1厅 南/北,87.65,3,鑫江水青花都二期,2100,0,0,1,1,0,0,0,0
整租·绿城岘山花城 3室1厅 南,100.0,3,绿城岘山花城,800,0,0,1,0,0,0,0,0
整租·山钢东部新天地 1室1厅 南,41.07,1,山钢东部新天地,2780,1,0,1,0,0,0,0,0
整租·中海银海1号 2室2厅 南/西南,108.26,2,中海银海1号,5000,0,1,1,0,0,1,0,0
整租·万发活力康城 2室1厅 南/北,88.59,2,万发活力康城,800,0,0,1,1,0,0,0,0
整租·皇骐御景 2室1厅 南,99.0,2,皇骐御景,1500,0,0,1,0,0,0,0,0
整租·佳木斯路 2室0厅 南/西北,50.0,2,佳木斯路,2000,0,1,1,1,0,0,1,0
整租·湛园海德公园 4室2厅 复式 东/西,186.34,4,湛园海德公园,10000,1,1,0,0,0,0,0,0
整租·扒山社区 2室1厅 南/北,84.0,2,扒山社区,1800,0,0,1,1,0,0,0,0
整租·中南金石国际广场 1室1厅 南,61.0,1,中南金石国际广场,2800,0,0,1,0,0,0,0,0
整租·丰县路 2室1厅 南,63.14,2,丰县路,2000,0,0,1,0,0,0,0,0
整租·和合家苑 2室1厅 南/北,70.0,2,和合家苑,3000,0,0,1,1,0,0,0,0
整租·海尔小区 3室1厅 南/北,82.3,3,海尔小区,2300,0,0,1,1,0,0,0,0
整租·智慧之城一期 2室2厅 南/北,90.78,2,智慧之城一期,1300,0,0,1,1,0,0,0,0
整租·龙湖西府原著 3室2厅 南,116.55,3,龙湖西府原著,1300,0,1,1,0,0,0,0,0
整租·招商海德公学二期 2室1厅 南/北,87.35,2,招商海德公学二期,2000,0,0,1,1,0,0,0,0
整租·钱江花园 2室1厅 南/北,87.01,2,钱江花园,1800,0,0,1,1,0,0,0,0
整租·锦秀苑小区 2室1厅 南/北,90.0,2,锦秀苑小区,800,0,0,1,1,0,0,0,0
整租·翡翠公元 2室2厅 南,89.5,2,翡翠公元,2400,0,0,1,0,0,0,0,0
整租·星河湾一期1号园 4室2厅 南/北,265.0,4,星河湾一期1号园,5500,0,0,1,1,0,0,0,0
合租·百通花园 2居室 南/北卧,90.1,,百通花园,850,0,0,1,1,0,0,0,0
整租·珠山文苑南区 2室2厅 南/北,75.23,2,珠山文苑南区,1400,0,0,1,1,0,0,0,0
合租·明翠雅庭一期 1居室 南/北卧,82.77,,明翠雅庭一期,800,0,0,1,1,0,0,0,0
整租·洪福山庄 3室1厅 南,85.74,3,洪福山庄,2900,0,0,1,0,0,0,0,0
整租·鲁信长春花园 5室2厅 跃层 南/北,152.58,5,鲁信长春花园,11000,0,0,1,1,0,0,0,0
合租·亚麦山城一期 3居室 北卧,15.0,,亚麦山城一期,1000,0,0,0,1,0,0,0,0
整租·天泰书院壹号 2室1厅 北,57.6,2,天泰书院壹号,2600,0,0,0,1,0,0,0,0
整租·银座华府 2室1厅 南/北,83.13,2,银座华府,3100,0,0,1,1,0,0,0,0
整租·万科生态城澜庭 2室1厅 南,85.0,2,万科生态城澜庭,2700,0,0,1,0,0,0,0,0
整租·中欧金茂悦一期西区 2室2厅 南/北,88.0,2,中欧金茂悦一期西区,1500,0,1,1,1,0,0,0,0
整租·星河湾一期2号园 4室2厅 南/北,181.0,4,星河湾一期2号园,2800,0,0,1,1,0,0,0,0
整租·融创青岛湾琴湾 3室1厅 南,102.0,3,融创青岛湾琴湾,1200,0,0,1,0,0,0,0,0
整租·青云阁小区 4室2厅 复式 南,140.0,4,青云阁小区,2750,0,0,1,0,0,0,0,0
整租·世茂悦海 1室1厅 南,46.72,1,世茂悦海,1150,0,0,1,0,0,0,0,0
整租·中德生态园沃邦社区二期 3室2厅 南/北,118.0,3,中德生态园沃邦社区二期,2400,0,0,1,1,0,0,0,0
整租·世茂璀璨公园 3室2厅 南/北,89.0,3,世茂璀璨公园,2200,0,0,1,1,0,0,0,0
整租·世茂璀璨公园 3室2厅 南/北,93.0,3,世茂璀璨公园,2100,0,0,1,1,0,0,0,0
整租·融创都会中心观湖 3室2厅 南,111.21,3,融创都会中心观湖,3500,0,0,1,0,0,0,0,0
整租·保利中央公园西区 2室2厅 南,55.0,2,保利中央公园西区,2500,0,1,1,0,0,0,0,0
整租·水晶之都 3室2厅 南,145.0,3,水晶之都,2500,0,0,1,0,0,0,0,0
整租·戴戈庄社区 2室1厅 南/北,83.24,2,戴戈庄社区,1500,0,0,1,1,0,0,0,0
整租·中铁世博城阅园西区 3室2厅 南/北,110.0,3,中铁世博城阅园西区,1500,0,1,1,1,0,0,0,0
整租·港中旅蓝谷壹号 4室2厅 南,133.0,4,港中旅蓝谷壹号,1600,0,0,1,0,0,0,0,0
整租·青岛小镇岚山 3室2厅 南/北,147.0,3,青岛小镇岚山,3500,0,0,1,1,0,0,0,0
整租·青建太阳岛 1室1厅 南,70.26,1,青建太阳岛,5000,0,0,1,0,0,0,0,0
整租·青山绿水 2室1厅 南,85.91,2,青山绿水,1850,0,0,1,0,0,0,0,0
整租·空港澜庭A区 3室2厅 南/北,125.0,3,空港澜庭A区,2500,0,0,1,1,0,0,0,0
整租·天一仁和印象 3室2厅 南/北,95.72,3,天一仁和印象,1800,0,0,1,1,0,0,0,0
整租·金都花园(市南) 4室1厅 北,135.0,4,金都花园(市南),4208,0,0,1,1,0,0,0,0
整租·金都花园(市南) 2室1厅 西/西北,114.0,2,金都花园(市南),3800,0,1,1,1,0,0,1,0
整租·龙湖昱城一期 3室2厅 南/北,89.0,3,龙湖昱城一期,1400,0,0,1,1,0,0,0,0
整租·丁家河小区 3室2厅 南/北,114.75,3,丁家河小区,2200,0,0,1,1,0,0,0,0
整租·海信都市果岭 3室2厅 南/北,127.0,3,海信都市果岭,5500,0,0,1,1,0,0,0,0
整租·丽海馨苑 2室2厅 南/北,111.42,2,丽海馨苑,4583,0,0,1,1,0,0,0,0
整租·中国中铁诺德澜湾 3室2厅 南/北,115.0,3,中国中铁诺德澜湾,1200,0,0,1,1,0,0,0,0
整租·时代广场国悦公馆 3室1厅 南/北,117.7,3,时代广场国悦公馆,4500,0,0,1,1,0,0,0,0
整租·青岛印象湾 2室1厅 南,83.9,2,青岛印象湾,1700,0,0,1,0,0,0,0,0
整租·大枣园社区 2室1厅 南,80.0,2,大枣园社区,1300,0,0,1,0,0,0,0,0
整租·腾讯双创小镇云曦 3室2厅 南/北,118.0,3,腾讯双创小镇云曦,1800,0,0,1,1,0,0,0,0
整租·万科魅力星汇 1室1厅 南,34.0,1,万科魅力星汇,1200,0,0,1,0,0,0,0,0
整租·南姜馨苑 3室1厅 南/北,115.0,3,南姜馨苑,3500,0,0,1,1,0,0,0,0
整租·风和日丽 2室2厅 南/北,81.46,2,风和日丽,1900,0,0,1,1,0,0,0,0
整租·涝洼花园 3室1厅 南/北,100.0,3,涝洼花园,1000,0,0,1,1,0,0,0,0
整租·滨海新村 3室2厅 南,110.0,3,滨海新村,1200,0,0,1,0,0,0,0,0
整租·大华正信花园 3室1厅 南,80.0,3,大华正信花园,916,0,0,1,0,0,0,0,0
整租·河畔家园 1室1厅 南,60.0,1,河畔家园,2000,0,0,1,0,0,0,0,0
整租·昆仑山庄北区 4室2厅 南/北,123.0,4,昆仑山庄北区,1500,0,0,1,1,0,0,0,0
整租·金科阳光美镇B区 3室2厅 南,110.0,3,金科阳光美镇B区,1100,0,0,1,0,0,0,0,0
整租·宏程家天下城市广场 1室1厅 南,50.0,1,宏程家天下城市广场,800,0,0,1,0,0,0,0,0
整租·新城红岛湾盛昱 4室2厅 南/北,174.0,4,新城红岛湾盛昱,2500,0,0,1,1,0,0,0,0
整租·瑞源名嘉汇 3室2厅 南/北,142.0,3,瑞源名嘉汇,6500,0,0,1,1,0,0,0,0
整租·晓港名城御港湾 5室2厅 东/南,166.19,5,晓港名城御港湾,5300,1,0,1,0,0,0,0,0
整租·升平苑社区 3室1厅 南/北,97.23,3,升平苑社区,2100,0,0,1,1,0,0,0,0
整租·青铁华润城商业 1室1厅 南,40.0,1,青铁华润城商业,2900,0,0,1,0,0,0,0,0
整租·昌平路小区 3室1厅 南,72.51,3,昌平路小区,2000,0,0,1,0,0,0,0,0
整租·龙湖滟澜海岸 4室2厅 南/北,220.0,4,龙湖滟澜海岸,2700,0,0,1,1,0,0,0,0
整租·万科朗润园 3室2厅 南,95.0,3,万科朗润园,1333,0,0,1,0,0,0,0,0
整租·湾头馨苑A区 1室1厅 南/北,57.67,1,湾头馨苑A区,1200,0,0,1,1,0,0,0,0
整租·天泰城以琳美地 3室2厅 南/北,88.0,3,天泰城以琳美地,1700,0,0,1,1,0,0,0,0
整租·康大鑫都汇府 2室2厅 南/北/东北,82.17,2,康大鑫都汇府,1500,1,0,1,1,0,0,0,1
整租·东王埠 2室1厅 南,72.0,2,东王埠,1800,1,0,1,0,0,0,0,0
整租·惠锦小区 3室2厅 南,119.0,3,惠锦小区,1000,0,0,1,0,0,0,0,0
整租·杭州花园(市北) 2室1厅 南,81.85,2,杭州花园(市北),2500,0,0,1,1,0,0,0,0
整租·绿地国科润园 3室1厅 南/北,95.0,3,绿地国科润园,2000,0,0,1,1,0,0,0,0
整租·天一镜台山 7室3厅 南,203.24,7,天一镜台山,7000,0,0,1,0,0,0,0,0
整租·金地花园 2室1厅 南,83.59,2,金地花园,1200,0,0,1,0,0,0,0,0
整租·和达君玥 3室2厅 南/北,130.27,3,和达君玥,5500,0,0,1,1,0,0,0,0
整租·东风小区 3室1厅 南,110.0,3,东风小区,1200,1,0,1,0,0,0,0,0
整租·荣盛锦绣外滩 3室2厅 南,113.0,3,荣盛锦绣外滩,1100,0,0,1,0,0,0,0,0
整租·伟东幸福之城一期 4室2厅 南,158.0,4,伟东幸福之城一期,4300,1,0,1,0,0,0,0,0
整租·上王埠 3室1厅 南/北,95.0,3,上王埠,2000,0,0,1,1,0,0,0,0
整租·远洋万和城 2室1厅 南,47.33,2,远洋万和城,4500,0,0,1,0,0,0,0,0
合租·蒙地卡罗 2居室 南卧,174.76,,蒙地卡罗,1350,0,0,1,0,0,0,0,0
整租·新竹路2号 2室2厅 南/北,103.25,2,新竹路2号,2600,0,0,1,1,0,0,0,0
整租·颐和国际 1室1厅 南,107.75,1,颐和国际,7000,0,0,1,0,0,0,0,0
整租·金光岭南风景 3室1厅 南/北,126.01,3,金光岭南风景,3300,0,0,1,1,0,0,0,0
整租·青铁华润城商业 1室1厅 东,38.0,1,青铁华润城商业,4200,1,0,0,0,0,0,0,0
整租·青岛碧桂园 3室1厅 南,108.0,3,青岛碧桂园,1400,0,0,1,0,0,0,0,0
整租·农民公寓（海王路） 2室1厅 南/北,87.0,2,农民公寓（海王路）,900,0,0,1,1,0,0,0,0
整租·馨河湾 3室2厅 南,106.0,3,馨河湾,1400,0,0,1,0,0,0,0,0
整租·长兴路 2室1厅 南,48.0,2,长兴路,1700,0,0,1,0,0,0,0,0
整租·泰豪国际广场 1室1厅 南/北,38.0,1,泰豪国际广场,900,0,0,1,1,0,0,0,0
整租·金岭花园B区 3室1厅 南,145.0,3,金岭花园B区,3700,0,0,1,0,0,0,0,0
整租·金家岭社区 2室1厅 南,70.0,2,金家岭社区,2750,0,0,1,0,0,0,0,0
整租·世茂璀璨公园 3室2厅 南/北,129.71,3,世茂璀璨公园,1800,0,0,1,1,0,0,0,0
整租·安阳小区 3室2厅 南,134.0,3,安阳小区,2900,0,0,1,0,0,0,0,0
整租·龙湖光年一期 3室2厅 南/北,113.0,3,龙湖光年一期,2500,0,0,1,1,0,0,0,0
整租·珠海三区东区 2室2厅 南/北,70.0,2,珠海三区东区,900,1,0,1,1,0,0,0,0
整租·悦澜诚品 1室1厅 西,28.09,1,悦澜诚品,2000,0,1,0,0,0,0,0,0
整租·逍遥花园 2室1厅 南/北,73.0,2,逍遥花园,4200,0,0,1,1,0,0,0,0
合租·徐州路（市南东区） 3居室 南卧,20.0,,徐州路（市南东区）,1000,1,0,1,0,0,0,0,0
整租·北城唐街映象 2室1厅 南/北,101.0,2,北城唐街映象,1800,0,0,1,1,0,0,0,0
整租·银座动感时代 3室1厅 南/北,110.0,3,银座动感时代,1000,0,0,1,1,0,0,0,0
整租·中建尚锦苑 3室2厅 南/北,117.53,3,中建尚锦苑,800,0,0,1,1,0,0,0,0
整租·招商雍华府 5室2厅 复式 东/南/北,202.97,5,招商雍华府,2500,1,0,1,1,0,0,0,0
整租·中环国际广场 2室2厅 东,115.35,2,中环国际广场,4800,1,0,0,0,0,0,0,0
整租·青岛碧桂园瑞源朗悦湾 3室2厅 南/北,89.0,3,青岛碧桂园瑞源朗悦湾,1300,0,0,1,1,0,0,0,0
整租·浮山路 3室1厅 南/北,102.19,3,浮山路,2600,0,0,1,1,0,0,0,0
整租·隆和伊顿阳光 2室1厅 南/北,80.0,2,隆和伊顿阳光,1200,0,0,1,1,0,0,0,0
整租·星河湾一期1号园 4室2厅 错层 南/北,320.0,4,星河湾一期1号园,8000,0,0,1,1,0,0,0,0
整租·袁家巷 3室1厅 南/北,70.7,3,袁家巷,800,0,0,1,1,0,0,0,0
整租·明德小镇 6室2厅 南/北,358.0,6,明德小镇,16000,0,0,1,1,0,0,0,0
整租·盛世景园 2室2厅 南,106.0,2,盛世景园,1350,0,0,1,0,0,0,0,0
整租·阳光美寓 3室2厅 南,105.0,3,阳光美寓,1350,0,0,1,0,0,0,0,0
整租·信特景苑 2室2厅 南/北,95.0,2,信特景苑,1100,0,0,1,1,0,0,0,0
整租·檀香湾 6室2厅 复式 南/西,225.0,6,檀香湾,25000,0,1,1,0,0,0,0,0
整租·盛世景园 2室2厅 南,100.68,2,盛世景园,1300,0,0,1,0,0,0,0,0
整租·西发融信缦山兰庭二期 3室2厅 南,126.49,3,西发融信缦山兰庭二期,1800,0,1,1,0,0,0,0,0
整租·即发阳光城 2室2厅 南,95.0,2,即发阳光城,1083,0,0,1,0,0,0,0,0
整租·南城陽花苑 2室2厅 南,87.0,2,南城陽花苑,834,0,0,1,0,0,0,0,0
整租·银海综合大厦 3室1厅 南,137.93,3,银海综合大厦,2000,0,0,1,0,0,0,0,0
整租·银盛泰新空间 2室1厅 东,43.0,2,银盛泰新空间,2700,1,0,0,0,0,0,0,0
整租·深蓝公寓 1室1厅 西,51.95,1,深蓝公寓,2500,0,1,0,0,0,0,0,0
整租·世茂红墅台 2室1厅 南/北,80.38,2,世茂红墅台,800,0,0,1,1,0,0,0,0
整租·金茂智慧国际城 3室2厅 南,118.0,3,金茂智慧国际城,1650,0,0,1,0,0,0,0,0
整租·福莱社区二期 3室2厅 南/北,100.0,3,福莱社区二期,2100,0,0,1,1,0,0,0,0
整租·海尔东城国际北区 2室1厅 南,110.0,2,海尔东城国际北区,3100,1,0,1,1,0,0,0,0
整租·天一仁和智慧之城 2室1厅 南,79.23,2,天一仁和智慧之城,1200,0,0,1,0,0,0,0,0
整租·九方海悦华庭 2室1厅 南,83.0,2,九方海悦华庭,1200,0,0,1,0,0,0,0,0
整租·滨河小区(黄岛) 3室1厅 南/北,82.0,3,滨河小区(黄岛),900,0,0,1,1,0,0,0,0
整租·紫金山小区 3室2厅 南/北,129.46,3,紫金山小区,1800,0,0,1,1,0,0,0,0
整租·高实合苑 3室2厅 南/北,95.0,3,高实合苑,1000,0,0,1,1,0,0,0,0
整租·弘信山庄 3室1厅 南,92.43,3,弘信山庄,2800,0,0,1,0,0,0,0,0
整租·海尔产城创云街 1室1厅 南,70.0,1,海尔产城创云街,4500,0,0,1,0,0,0,0,0
整租·星城花园 2室1厅 南,70.0,2,星城花园,500,0,0,1,0,0,0,0,0
整租·国都名城 2室1厅 南/西北,86.0,2,国都名城,1000,0,1,1,1,0,0,1,0
整租·信特景瑞名都 2室2厅 南/北,97.26,2,信特景瑞名都,1166,0,0,1,1,0,0,0,0
整租·拥翠山庄 3室2厅 南/北,125.6,3,拥翠山庄,4583,0,0,1,1,0,0,0,0
整租·佳源双子星城 3室1厅 南/北,115.0,3,佳源双子星城,3000,0,0,1,1,0,0,0,0
整租·银河星公寓 1室1厅 南,75.09,1,银河星公寓,3000,0,0,1,0,0,0,0,0
整租·御苑公寓 2室1厅 南,80.0,2,御苑公寓,1200,0,0,1,0,0,0,0,0
整租·兴源大厦 1室1厅 南,70.0,1,兴源大厦,3700,0,0,1,0,0,0,0,0
整租·上流家园C区 2室2厅 南/北,88.93,2,上流家园C区,2500,0,0,1,1,0,0,0,0
整租·保利海上罗兰 3室2厅 南/北,143.19,3,保利海上罗兰,2600,0,0,1,1,0,0,0,0
整租·胶州宝龙城市广场 1室1厅 东,50.0,1,胶州宝龙城市广场,1500,1,0,0,0,0,0,0,0
整租·冠青苑 2室2厅 南/北,91.48,2,冠青苑,3700,0,0,1,1,0,0,0,0
整租·远东海岸华府 2室1厅 南,68.16,2,远东海岸华府,1700,1,0,1,0,0,0,0,0
整租·金家岭社区 2室1厅 南/北,78.0,2,金家岭社区,3100,0,0,1,1,0,0,0,0
整租·万达悦公馆 3室2厅 南/西/北,119.32,3,万达悦公馆,3100,0,1,1,1,0,0,0,0
整租·一品名筑 2室1厅 南/北,90.0,2,一品名筑,1100,0,0,1,1,0,0,0,0
整租·福临万家二期 2室1厅 南,84.1,2,福临万家二期,2500,0,0,1,0,0,0,0,0
整租·海滨花园(寨子山路) 3室2厅 南/北,127.0,3,海滨花园(寨子山路),1300,0,0,1,1,0,0,0,0
整租·慧博园 3室2厅 南/北,98.01,3,慧博园,4600,0,0,1,1,0,0,0,0
整租·文昌居 1室1厅 南,70.0,1,文昌居,1000,0,0,1,0,0,0,0,0
整租·水清沟三小区 2室1厅 南/北,51.18,2,水清沟三小区,1400,0,0,1,1,0,0,0,0
整租·星光岛杜鹃园 2室2厅 东/南/北,84.72,2,星光岛杜鹃园,2000,1,0,1,1,0,0,0,0
整租·蔚蓝群岛 1室0厅 南,40.0,1,蔚蓝群岛,1100,0,0,1,0,0,0,0,0
整租·世纪新村二期 2室2厅 南/北,85.0,2,世纪新村二期,1300,0,0,1,1,0,0,0,0
整租·辽阳西路 2室1厅 南,80.0,2,辽阳西路,3300,0,1,1,0,0,0,0,0
整租·万达39克拉 1室0厅 东,35.0,1,万达39克拉,1800,1,0,0,0,0,0,0,0
整租·青特花溪地2期 3室2厅 南,111.07,3,青特花溪地2期,2000,0,0,1,0,0,0,0,0
整租·文信大厦 2室2厅 南,122.91,2,文信大厦,1300,0,0,1,0,0,0,0,0
整租·武夷山社区 1室1厅 南,70.0,1,武夷山社区,1400,0,0,1,0,0,0,0,0
整租·腾讯双创小镇云筑 3室2厅 南/北,110.41,3,腾讯双创小镇云筑,2000,0,0,1,1,0,0,0,0
整租·福瀛天麓湖 2室2厅 南,100.03,2,福瀛天麓湖,2300,0,0,1,0,0,0,0,0
整租·启迪协信青岛科技城（公寓） 1室1厅 南,60.0,1,启迪协信青岛科技城（公寓）,1800,0,0,1,0,0,0,0,0
整租·玫瑰兰庭 1室1厅 北,40.31,1,玫瑰兰庭,2200,0,0,0,1,0,0,0,0
整租·世茂诺沙湾二期三期 2室1厅 南/北,87.53,2,世茂诺沙湾二期三期,2100,0,0,1,1,0,0,0,0
整租·晓港名城领海 3室2厅 东南,140.96,3,晓港名城领海,8000,1,0,1,0,1,0,0,0
整租·盛世福邸 2室1厅 南/北,85.11,2,盛世福邸,2100,0,0,1,1,0,0,0,0
整租·北村新苑 2室2厅 南,89.04,2,北村新苑,2700,0,0,1,1,0,0,0,0
整租·海岸万科城锦棠里 3室1厅 南/北,89.0,3,海岸万科城锦棠里,1200,0,0,1,1,0,0,0,0
整租·平江学府 3室2厅 南,156.0,3,平江学府,1800,0,0,1,0,0,0,0,0
整租·青岛海洋活力区融创中心 3室2厅 南/北,136.0,3,青岛海洋活力区融创中心,2000,0,0,1,1,0,0,0,0
整租·欧美世纪花园 2室1厅 南,91.5,2,欧美世纪花园,1300,0,0,1,0,0,0,0,0
整租·富贵新里城 2室2厅 南,92.0,2,富贵新里城,1100,0,0,1,0,0,0,0,0
整租·远洋·御城 3室2厅 南/北,89.0,3,远洋·御城,1200,0,0,1,1,0,0,0,0
整租·金地悦峰 3室2厅 南/北,130.0,3,金地悦峰,5500,0,0,1,1,0,0,0,0
整租·绿地国科璟园 3室1厅 南/北,119.0,3,绿地国科璟园,2500,0,0,1,1,0,0,0,0
整租·新贵都B区 2室2厅 南,120.0,2,新贵都B区,4500,0,0,1,0,0,0,0,0
整租·中铁华胥美邦 3室2厅 南/北,98.54,3,中铁华胥美邦,1420,0,0,1,1,0,0,0,0
整租·中联·依山伴城颐城 2室1厅 南/北,87.0,2,中联·依山伴城颐城,2400,0,0,1,1,0,0,0,0
整租·金茂悦西六区 3室2厅 南/北,115.78,3,金茂悦西六区,2300,0,1,1,1,0,0,0,0
整租·金色海湾·巧克力公寓 1室1厅 南,52.07,1,金色海湾·巧克力公寓,1300,0,0,1,0,0,0,0,0
整租·瑞源名嘉康城 3室2厅 南/北,101.0,3,瑞源名嘉康城,2000,0,0,1,1,0,0,0,0
整租·东方影都星朗 4室2厅 南/北,207.0,4,东方影都星朗,8000,1,0,1,1,0,0,0,0
整租·水木年华 4室1厅 南,172.0,4,水木年华,4500,0,0,1,0,0,0,0,0
整租·颐灏海怡名都 3室2厅 南/北,154.16,3,颐灏海怡名都,6000,0,0,1,1,0,0,0,0
整租·佳木斯路 2室1厅 南/北,78.0,2,佳木斯路,2500,0,0,1,1,0,0,0,0
整租·怡翠山庄 2室2厅 南/北,99.93,2,怡翠山庄,1700,0,0,1,1,0,0,0,0
合租·伟业花园 3居室 南卧,124.0,,伟业花园,680,0,0,1,0,0,0,0,0
整租·海信缤纷都市 6室2厅 复式 南/北,224.9,6,海信缤纷都市,4600,0,0,1,1,0,0,0,0
整租·宸悦府 3室1厅 南,118.0,3,宸悦府,1700,0,0,1,0,0,0,0,0
整租·宸悦府 3室1厅 南,108.0,3,宸悦府,1700,0,0,1,0,0,0,0,0
整租·河西紫金园 3室1厅 复式 南/北,78.04,3,河西紫金园,3000,0,1,1,1,0,0,0,0
整租·香槟海岸 3室1厅 南,156.89,3,香槟海岸,1800,0,0,1,0,0,0,0,0
整租·卓越和悦 3室2厅 南,110.0,3,卓越和悦,1600,0,0,1,0,0,0,0,0
整租·万达39克拉 6室0厅 东,296.0,6,万达39克拉,10000,1,0,0,0,0,0,0,0
整租·伏龙路 2室1厅 南,50.86,2,伏龙路,3500,0,0,1,0,0,0,0,0
整租·时代国际中心 3室2厅 南/北,139.46,3,时代国际中心,2200,0,0,1,1,0,0,0,0
整租·星火阳光四季四期 2室2厅 南/西/北,93.19,2,星火阳光四季四期,1000,0,1,1,1,0,0,0,0
整租·南姜馨苑 2室2厅 南,85.0,2,南姜馨苑,2800,0,0,1,0,0,0,0,0
整租·书香华府 3室2厅 南/西北,124.0,3,书香华府,1000,0,1,1,1,0,0,1,0
整租·东篱桃源 2室1厅 南/北,89.56,2,东篱桃源,2000,1,0,1,1,0,0,0,0
整租·银领国际 3室1厅 南/北,146.81,3,银领国际,4100,0,0,1,1,0,0,0,0
整租·三盛国际海岸 3室2厅 南/北,120.61,3,三盛国际海岸,1200,0,0,1,1,0,0,0,0
整租·奥润馨海国际城北区 4室2厅 错层 南/北,190.34,4,奥润馨海国际城北区,1600,0,0,1,1,0,0,0,0
整租·保利源诚领秀海 4室2厅 南,165.49,4,保利源诚领秀海,2800,0,0,1,0,0,0,0,0
整租·万科国家广告产业园 1室1厅 南,47.0,1,万科国家广告产业园,2000,0,0,1,0,0,0,0,0
