name,area,category,section,price,East,West,South,North,Southeast,Southwest,Northwest,Northeast
整租·金沁苑 2室1厅 南,78.03,2,金沁苑,3700,0,0,1,0,0,0,0,0
整租·阳光城魔都 1室1厅 南,46.73,1,阳光城魔都,5200,0,0,1,0,0,0,0,0
整租·瑞和雅苑壹街区 2室1厅 南/北,73.71,2,瑞和雅苑壹街区,3200,0,0,1,1,0,0,0,0
独栋·喜住心愿公寓 华友路6号楼 七宝核心商圈/配套便利/超大落地窗/性价比秒杀/楼下星巴克 1室1厅,23.0,1,喜住心愿公寓,3586,0,0,0,0,0,0,0,0
整租·桃浦十村（紫藤苑小区白丽路701弄） 1室0厅 南,33.35,1,桃浦十村（紫藤苑小区白丽路701弄）,3300,0,0,1,0,0,0,0,0
整租·大学里(二期) 2室2厅 南,79.5,2,大学里(二期),4000,0,0,1,0,0,0,0,0
整租·合生御廷园(公寓) 3室1厅 南,93.92,3,合生御廷园(公寓),4500,0,0,1,0,0,0,0,0
独栋·喜住心愿公寓 华友路5号楼 七宝核心商圈/优惠房型/可做饭/宠物友好 1室1厅,30.0,1,喜住心愿公寓,2850,0,0,0,0,0,0,0,0
独栋·喜住心愿公寓 华友路5号楼 超大独立衣帽间/月付/楼下生活配套齐全 1室1厅,48.0,1,喜住心愿公寓,5350,0,0,0,0,0,0,0,0
整租·仙霞大郡 2室2厅 南,72.0,2,仙霞大郡,7300,0,0,1,0,0,0,0,0
独栋·络伽公寓 金高路店 （可短租，限3个月起）太茂零距离精装服务型LOFT公寓 1室1厅,20.0,1,络伽公寓,2598,0,0,0,0,0,0,0,0
整租·淞南大八村 2室1厅 南,67.2,2,淞南大八村,3800,0,0,1,0,0,0,0,0
整租·陆家嘴滨江公馆 2室1厅 东南/南,63.84,2,陆家嘴滨江公馆,6900,1,0,1,0,1,0,0,0
整租·宝江嘉苑 2室2厅 南/北,89.0,2,宝江嘉苑,3600,0,0,1,1,0,0,0,0
整租·荣乐小区 2室1厅 南/北,62.93,2,荣乐小区,3200,0,0,1,1,0,0,0,0
整租·水霞小区 1室1厅 南,45.66,1,水霞小区,5000,0,0,1,0,0,0,0,0
整租·音乐广场 2室2厅 南,101.14,2,音乐广场,11000,0,0,1,0,0,0,0,0
整租·金海华城悦虹雅苑 1室1厅 南,54.0,1,金海华城悦虹雅苑,3300,0,0,1,0,0,0,0,0
独栋·纳仕 张江国际社区云庐 【新春特惠】 纳仕 张江公寓直租 南北通透主卧套间 班车直达园区地铁站 2室2厅,111.78,2,纳仕,9590,0,0,1,1,0,0,0,0
整租·逸仙二村 1室1厅 南,47.22,1,逸仙二村,3700,0,0,1,0,0,0,0,0
整租·朗诗未来树 1室1厅 南,60.4,1,朗诗未来树,2900,0,0,1,0,0,0,0,0
整租·建德花园海棠苑 2室1厅 南/北,71.0,2,建德花园海棠苑,4700,0,0,1,1,0,0,0,0
整租·光新大楼 2室1厅 南,73.37,2,光新大楼,8100,0,0,1,0,0,0,0,0
整租·车站北路491弄 1室1厅 南,37.87,1,车站北路491弄,3800,0,0,1,1,0,0,0,0
整租·环庆新苑 2室1厅 南/北,66.01,2,环庆新苑,4300,0,0,1,1,0,0,0,0
整租·达安花园 3室2厅 南,135.99,3,达安花园,22999,0,0,1,0,0,0,0,0
独栋·智荟公寓 联航路二店 8号线联航路 地铁500米 精装平层 押一付一 1室1厅,20.0,1,智荟公寓,1900,0,0,0,0,0,0,0,0
整租·曹杨八村 2室1厅 东南,50.11,2,曹杨八村,4300,1,0,1,0,1,0,0,0
整租·柳博小区(柳一小区) 2室1厅 南,60.22,2,柳博小区(柳一小区),5300,0,0,1,0,0,0,0,0
整租·上浦小区 3室1厅 南,92.71,3,上浦小区,4300,0,0,1,0,0,0,0,0
整租·格力公园海德 1室0厅 西南,54.8,1,格力公园海德,3900,0,1,1,0,0,1,0,0
整租·万科天空之城四期光之丘 3室2厅 南,113.0,3,万科天空之城四期光之丘,12000,0,0,1,0,0,0,0,0
整租·松花一村 1室1厅 南,32.0,1,松花一村,3300,0,0,1,0,0,0,0,0
整租·凯德林茵湖畔西区 4室2厅 复式 东南/南,349.77,4,凯德林茵湖畔西区,35000,1,1,1,0,1,0,0,0
整租·花木绿城锦绣兰庭 2室2厅 南,101.0,2,花木绿城锦绣兰庭,16000,0,0,1,0,0,0,0,0
整租·迎园一坊 2室1厅 南,51.29,2,迎园一坊,2400,0,0,1,0,0,0,0,0
整租·荣乐小区 2室0厅 南/北,50.0,2,荣乐小区,2500,0,0,1,1,0,0,0,0
整租·中环滨江大厦 1室1厅 北,37.0,1,中环滨江大厦,3400,0,0,0,1,0,0,0,0
独栋·景瑞悦樘 臻选中山公园店 豪华服务式公寓商务大床房包水电 1室1厅,45.0,1,景瑞悦樘,16000,0,0,0,0,0,0,0,0
独栋·景瑞悦樘 臻选中山公园店 优品服务式酒店公寓包早餐包水电 1室1厅,45.0,1,景瑞悦樘,16000,0,0,0,0,0,0,0,0
独栋·纳仕 张江国际社区云庐 【新春特惠】 云庐·张江大平层 直租 地暖新风 品牌家电 3室2厅,150.0,3,纳仕,16250,0,0,0,0,0,0,0,0
整租·虹桥舒雅苑 2室0厅 南,60.0,2,虹桥舒雅苑,3600,0,0,1,0,0,0,0,0
整租·西湖苑 2室1厅 南/北,50.0,2,西湖苑,4500,0,1,1,1,0,0,0,0
整租·四季都会 4室2厅 南,116.93,4,四季都会,7300,0,0,1,0,0,0,0,0
整租·虹桥博雅苑 2室1厅 南,60.0,2,虹桥博雅苑,3800,0,0,1,0,0,0,0,0
独栋·贝壳新青年公寓 南翔地铁站店 11号线南翔别墅studio通透采光 D-111 1室1厅,20.0,1,贝壳新青年公寓,3525,0,0,1,0,0,0,0,0
独栋·佳尚公寓 旗舰店 7号线场中路 全景落地窗 开间,27.0,,佳尚公寓,3330,0,0,0,0,0,0,0,0
独栋·美寓泾品公寓 场中路店 大场最美公寓 带花园 地铁200米 30分钟达静安寺  安静大开间 1室1厅,30.0,1,美寓泾品公寓,3800,0,0,0,0,0,0,0,0
整租·海棠苑 1室1厅 南,52.94,1,海棠苑,4600,0,0,1,0,0,0,0,0
整租·绿地卡米公社 2室2厅 东/东南/南,56.56,2,绿地卡米公社,4200,1,0,1,0,1,0,0,0
整租·航华一村二街坊 1室1厅 南,41.59,1,航华一村二街坊,4460,0,0,1,0,0,0,0,0
整租·新凯城钟秀苑 1室1厅 南,52.74,1,新凯城钟秀苑,2800,0,0,1,0,0,0,0,0
整租·绿洲中环中心 2室1厅 南,69.11,2,绿洲中环中心,6500,0,0,1,0,0,0,0,0
整租·金鼎公寓(普陀) 2室2厅 南/北,89.0,2,金鼎公寓(普陀),6500,0,0,1,1,0,0,0,0
整租·一品国际 1室2厅 南,50.39,1,一品国际,7200,0,0,1,0,0,0,0,0
整租·三门路358弄 1室1厅 南,41.04,1,三门路358弄,4200,0,0,1,0,0,0,0,0
整租·佘北家园茗雅苑 2室1厅 南/北,86.0,2,佘北家园茗雅苑,2200,0,0,1,1,0,0,0,0
整租·兰园小区 1室1厅 南,37.26,1,兰园小区,4100,0,0,1,0,0,0,0,0
整租·陆家嘴花园(一期) 1室1厅 南,87.0,1,陆家嘴花园(一期),11390,0,0,1,0,0,0,0,0
整租·莲溪六村 1室1厅 南,41.26,1,莲溪六村,5989,0,0,1,0,0,0,0,0
整租·陆家嘴滨江公馆 2室1厅 南,63.84,2,陆家嘴滨江公馆,7200,0,0,1,0,0,0,0,0
整租·招商中环华府 3室2厅 南/北,99.51,3,招商中环华府,8000,0,0,1,1,0,0,0,0
整租·华欣家园 2室1厅 南,60.0,2,华欣家园,5600,0,0,1,0,0,0,0,0
整租·东淮海公寓 2室1厅 南,72.58,2,东淮海公寓,10290,1,0,1,0,0,0,0,0
整租·新城金郡（商住） 1室1厅 北,38.0,1,新城金郡（商住）,2600,0,0,0,1,0,0,0,0
整租·聚龙大厦 2室2厅 南,99.62,2,聚龙大厦,12500,0,0,1,0,0,0,0,0
整租·万达财富中心 1室1厅 北,51.0,1,万达财富中心,3500,0,0,0,1,0,0,0,0
整租·凤城三村东区 1室0厅 南,33.94,1,凤城三村东区,4500,1,0,1,0,0,0,0,0
整租·新天大厦 1室1厅 南,33.46,1,新天大厦,4090,0,0,1,0,0,0,0,0
整租·宜川三村 2室1厅 南,61.23,2,宜川三村,5000,0,0,1,0,0,0,0,0
整租·凌桥二村 2室1厅 南,54.56,2,凌桥二村,3200,0,0,1,0,0,0,0,0
整租·运旺新村阳光世家 1室1厅 南,51.87,1,运旺新村阳光世家,4800,0,0,1,0,0,0,0,0
整租·和源名城 2室2厅 南,85.78,2,和源名城,5700,0,0,1,0,0,0,0,0
整租·兴银花园 1室1厅 南/北,54.55,1,兴银花园,3700,0,0,1,1,0,0,0,0
整租·海欣家园 2室2厅 南,96.0,2,海欣家园,1700,0,0,1,0,0,0,0,0
整租·漕溪二村 2室1厅 南,50.38,2,漕溪二村,6930,0,0,1,0,0,0,0,0
整租·临平路250弄 1室1厅 南,38.43,1,临平路250弄,4390,0,0,1,0,0,0,0,0
整租·嘉邦小区 3室2厅 南,52.36,3,嘉邦小区,3600,0,0,1,0,0,0,0,0
独栋·魔方公寓 友谊路地铁站店 迎新年 限时特价 两室一厅 可做饭 有停车位 欢迎咨询 2室1厅,80.0,2,魔方公寓,4900,0,0,0,0,0,0,0,0
独栋·森邻寓 金桥路地铁站店 金桥独立阳台房 惬意生活 1室1厅,30.0,1,森邻寓,4300,0,0,0,0,0,0,0,0
整租·百乐小区 1室1厅 南,56.36,1,百乐小区,9600,0,0,1,0,0,0,0,0
整租·保利西子湾 2室2厅 南,90.14,2,保利西子湾,4800,0,1,1,0,0,0,0,0
独栋·贝壳新青年公寓 龙漕路地铁站店 徐家汇轻奢复式一室一厅 可住港澳台 1室1厅,50.0,1,贝壳新青年公寓,7500,0,0,0,0,0,0,0,0
独栋·贝壳新青年公寓 龙漕路地铁站店 地铁口花园小院整租一房 开间,30.0,,贝壳新青年公寓,5035,0,0,0,0,0,0,0,0
整租·昆阳小区 2室1厅 南,51.36,2,昆阳小区,2200,0,0,1,0,0,0,0,0
整租·三湘四季财富广场 1室1厅 南,59.13,1,三湘四季财富广场,3500,0,0,1,0,0,0,0,0
整租·安顺路231弄 1室1厅 南,34.01,1,安顺路231弄,4600,0,0,1,0,0,0,0,0
整租·绿地新江桥城二期 2室2厅 南,74.0,2,绿地新江桥城二期,5000,0,0,1,0,0,0,0,0
整租·殷行路430弄 2室1厅 南,47.65,2,殷行路430弄,4300,0,0,1,0,0,0,0,0
独栋·森邻寓 金桥路地铁站店 台儿庄地铁站旁40平温馨LOFT 1室1厅,42.0,1,森邻寓,4800,0,0,0,0,0,0,0,0
整租·金巷小区 2室1厅 南/北,74.8,2,金巷小区,5300,0,0,1,1,0,0,0,0
独栋·森邻寓 金桥路地铁站店 明窗大复式 金桥性价比之王 开间,36.0,,森邻寓,4700,0,0,0,0,0,0,0,0
整租·地产尚海郦景 3室2厅 南/北,162.54,3,地产尚海郦景,26500,0,0,1,1,0,0,0,0
独栋·森邻寓 金桥路地铁站店 金桥独居loft一居室 1室1厅,14.0,1,森邻寓,2400,0,0,0,0,0,0,0,0
独栋·森邻寓 金桥路地铁站店 金桥路9号线 精致复式家电齐全 独立厨卫 1室1厅,22.0,1,森邻寓,3050,0,0,0,0,0,0,0,0
独栋·森邻寓 金桥路地铁站店 贝壳自营 9号线近地铁LOFT复式 精选公寓 无中介 1室1厅,16.0,1,森邻寓,3500,0,0,0,0,0,0,0,0
整租·万博家园 1室1厅 南,66.61,1,万博家园,4000,0,0,1,0,0,0,0,0
整租·兴联大厦 2室2厅 北/东北,105.4,2,兴联大厦,11000,1,0,0,1,0,0,0,1
整租·中骏天璟 3室2厅 南/北,99.0,3,中骏天璟,9200,0,0,1,1,0,0,0,0
整租·莲花公寓(普陀) 2室1厅 南,71.7,2,莲花公寓(普陀),4900,0,0,1,0,0,0,0,0
整租·长安路516号 1室1厅 南/北,48.49,1,长安路516号,8000,0,0,1,1,0,0,0,0
整租·丰庄十四街坊 2室1厅 南,61.34,2,丰庄十四街坊,5500,0,0,1,0,0,0,0,0
整租·双城路2弄 2室2厅 南,86.0,2,双城路2弄,4300,0,0,1,0,0,0,0,0
整租·虹康花苑(二期) 3室2厅 南,103.44,3,虹康花苑(二期),9300,0,0,1,0,0,0,0,0
独栋·森邻寓 金桥路地铁站店 带院 大复式 干湿分离 1室1厅,32.0,1,森邻寓,4900,0,0,0,0,0,0,0,0
独栋·森邻寓 金桥路地铁站店 金桥 精装一居 无中介费 押一付一 1室1厅,14.0,1,森邻寓,2850,0,0,0,0,0,0,0,0
独栋·森邻寓 金桥路地铁站店 陆家嘴、世纪大道 精装一室 不用合租 可月付 1室1厅,16.0,1,森邻寓,2550,0,0,0,0,0,0,0,0
整租·公园1872南区 3室2厅 南/北,95.0,3,公园1872南区,8000,0,0,1,1,0,0,0,0
整租·凌二小区 1室1厅 南,30.65,1,凌二小区,5389,0,0,1,0,0,0,0,0
整租·大桥小区 2室0厅 南,48.95,2,大桥小区,5500,0,0,1,0,0,0,0,0
整租·莎海惠晨苑 2室1厅 南,92.82,2,莎海惠晨苑,2500,0,0,1,0,0,0,0,0
整租·柏林映像 3室2厅 南,134.52,3,柏林映像,7600,0,0,1,0,0,0,0,0
整租·斜土路2200弄 2室1厅 南,50.19,2,斜土路2200弄,7360,0,0,1,0,0,0,0,0
整租·双晖小区 1室1厅 西,58.6,1,双晖小区,7890,0,1,0,0,0,0,0,0
整租·天山小区 1室1厅 南,32.0,1,天山小区,4590,0,0,1,0,0,0,0,0
整租·汇吉苑 2室2厅 南,84.0,2,汇吉苑,3200,0,0,1,0,0,0,0,0
整租·文兰小区 1室1厅 南,35.79,1,文兰小区,5230,0,0,1,0,0,0,0,0
整租·龙湖新壹城 1室1厅 东,29.81,1,龙湖新壹城,2900,1,0,0,0,0,0,0,0
整租·橡胶小区 1室1厅 南,57.89,1,橡胶小区,7000,0,0,1,0,0,0,0,0
整租·南茶园 1室1厅 南,46.13,1,南茶园,5730,0,0,1,0,0,0,0,0
整租·欧风家园北区 2室1厅 南,73.04,2,欧风家园北区,4000,0,0,1,1,0,0,0,0
整租·汇康雅苑 1室1厅 南,63.0,1,汇康雅苑,5000,0,0,1,0,0,0,0,0
整租·菊泉新城(陆翔路358弄) 2室1厅 南,72.11,2,菊泉新城(陆翔路358弄),4390,0,0,1,0,0,0,0,0
整租·上置美兰优湖 1室1厅 东,51.95,1,上置美兰优湖,2830,1,0,0,0,0,0,0,0
整租·乳山五村 1室0厅 南,33.68,1,乳山五村,4300,0,0,1,0,0,0,0,0
整租·欧阳路321号 2室1厅 南,46.23,2,欧阳路321号,5690,0,0,1,0,0,0,0,0
整租·香山新村东南街坊 2室1厅 南,51.66,2,香山新村东南街坊,6130,1,0,1,0,1,0,0,0
整租·新泾三村 1室1厅 南,41.31,1,新泾三村,4700,0,0,1,0,0,0,0,0
整租·松花江路46号 2室1厅 南,49.36,2,松花江路46号,4300,0,0,1,0,0,0,0,0
整租·北京东路375-395号 2室1厅 南,53.0,2,北京东路375-395号,8700,1,0,1,1,0,0,0,0
整租·锦秋花园 1室1厅 南,64.92,1,锦秋花园,4860,0,0,1,0,0,0,0,0
整租·塔城小区 2室1厅 南,51.0,2,塔城小区,2990,0,0,1,0,0,0,0,0
整租·水都南岸(二期) 4室2厅 南,198.0,4,水都南岸(二期),8000,0,0,1,0,0,0,0,0
整租·南泰公寓 2室2厅 南,82.91,2,南泰公寓,8000,0,0,1,0,0,0,0,0
整租·龙湖北城天街 2室1厅 北,37.0,2,龙湖北城天街,3800,0,0,0,1,0,0,0,0
整租·丽都华庭 2室2厅 南,86.2,2,丽都华庭,3200,0,0,1,0,0,0,0,0
整租·新安小区 1室1厅 南,50.59,1,新安小区,6000,0,0,1,0,0,0,0,0
整租·上坤乐城 1室1厅 南,36.5,1,上坤乐城,2800,0,0,1,0,0,0,0,0
独栋·上海泰洪公寓 联达路店 整租阳光沐浴一房 直达人广 特惠送7天免租 1室1厅,28.0,1,上海泰洪公寓,2180,0,0,0,0,0,0,0,0
整租·顺达苑小区 2室1厅 南,73.0,2,顺达苑小区,4900,0,0,1,0,0,0,0,0
整租·中轩丽苑 2室2厅 南,103.81,2,中轩丽苑,10480,0,0,1,0,0,0,0,0
独栋·柚米寓 七莘路C店 国企品质直租 维璟广场附近 民水电 电梯房 可办居住证 2室1厅,80.0,2,柚米寓,8076,0,0,0,0,0,0,0,0
整租·绿地东岸涟城 5室3厅 南/北,209.97,5,绿地东岸涟城,6000,1,0,1,1,0,0,0,0
整租·中凯城市之光(静安) 1室1厅 南,63.65,1,中凯城市之光(静安),17800,0,0,1,0,0,0,0,0
整租·海洲桃花园一期 2室2厅 南/北,86.55,2,海洲桃花园一期,2700,0,0,1,1,0,0,0,0
独栋·纳仕 雅集服务公寓 迎新年大促 张江国企直租大2房民水电配卫洗立可短租 2室2厅,102.0,2,纳仕,8400,0,0,0,0,0,0,0,0
独栋·柚米寓 七莘路C店 维璟广场旁 地铁房国企直租 可办居住证民水电 1室1厅,40.0,1,柚米寓,4466,0,0,0,0,0,0,0,0
整租·嘉城爱琴海 2室2厅 南/北,103.49,2,嘉城爱琴海,5900,0,0,1,1,0,0,0,0
整租·田林十二村 1室0厅 南,29.65,1,田林十二村,4300,0,0,1,0,0,0,0,0
整租·恒达家园 1室1厅 南,56.0,1,恒达家园,4000,0,0,1,0,0,0,0,0
整租·金海华城华康佳苑 3室1厅 南/北,100.0,3,金海华城华康佳苑,5600,0,0,1,1,0,0,0,0
整租·东方蓝海国际广场 1室1厅 南,57.0,1,东方蓝海国际广场,5800,1,0,1,0,0,0,0,0
整租·甘泉一村 1室0厅 北,25.88,1,甘泉一村,3200,0,0,0,1,0,0,0,0
独栋·柚米寓 七莘路C店 12号线直达市区 0中介维璟印象城 民水电可办居住证 1室1厅,40.0,1,柚米寓,4458,0,0,0,0,0,0,0,0
独栋·贝壳海盐公寓 中宁路地铁站店 【年租特惠】可短租一居室 无中介费 家电齐全 1室1厅,29.0,1,贝壳海盐公寓,6363,0,0,0,0,0,0,0,0
独栋·贝壳海盐公寓 中宁路地铁站店 【开业特惠】真如轻奢一室一厅 品牌直租无中介费 可月付 1室1厅,34.0,1,贝壳海盐公寓,7353,0,0,0,0,0,0,0,0
整租·禹洲蓝爵 2室1厅 东,78.0,2,禹洲蓝爵,5900,1,0,0,0,0,0,0,0
整租·招商主城 3室2厅 南,95.0,3,招商主城,3800,0,0,1,0,0,0,0,0
整租·新风小区 1室1厅 南,29.88,1,新风小区,5100,0,0,1,0,0,0,0,0
整租·书香公寓 3室2厅 南/北,146.0,3,书香公寓,11000,0,0,1,1,0,0,0,0
独栋·贝壳海盐公寓 中宁路地铁站店 【开业特惠】普陀真如酒店式公寓 可提供布草保洁 租期灵活 1室1厅,30.0,1,贝壳海盐公寓,6623,0,0,0,0,0,0,0,0
独栋·盛捷壹滨江 昌邑路店 大阳台朝南 精装一室一厅 1室1厅,50.0,1,盛捷壹滨江,13000,0,0,1,0,0,0,0,0
整租·红光雅苑(凌志路177弄) 2室1厅 南/北,90.0,2,红光雅苑(凌志路177弄),3500,0,0,1,1,0,0,0,0
独栋·魔方公寓 友谊路地铁站店 3号线友谊路站  可燃气做饭 魔方公寓友谊路地铁站店 开间,45.0,,魔方公寓,3380,0,0,0,0,0,0,0,0
独栋·魔方公寓 友谊路地铁站店 限时特价 有燃气 有电视 淞宝友谊路地铁站一居室 开间,45.0,,魔方公寓,3430,0,0,0,0,0,0,0,0
整租·宁波路225号 1室0厅 北,20.0,1,宁波路225号,4200,0,0,0,1,0,0,0,0
独栋·城方公寓 古北路店 年底特惠！独栋 可短租！大两房两卫 精装采光佳配地暖 2室2厅,129.0,2,城方公寓,13694,0,0,0,1,0,0,0,0
整租·临沂一村 2室0厅 东,52.36,2,临沂一村,5400,1,0,0,0,0,0,0,0
整租·大连小区 2室1厅 南,45.54,2,大连小区,5990,0,0,1,0,0,0,0,0
整租·紫腾苑 3室2厅 南,108.33,3,紫腾苑,6700,0,0,1,0,0,0,0,0
整租·富悦财富广场 1室1厅 南,53.51,1,富悦财富广场,2800,0,0,1,0,0,0,0,0
整租·莘城公寓 3室2厅 南/北,106.0,3,莘城公寓,5920,0,0,1,1,0,0,0,0
整租·天原二村 1室0厅 南,29.26,1,天原二村,4900,0,0,1,0,0,0,0,0
整租·金桥湾清水苑 1室1厅 南,54.67,1,金桥湾清水苑,5000,0,0,1,0,0,0,0,0
整租·梅陇七村 1室1厅 南,48.78,1,梅陇七村,5060,0,0,1,0,0,0,0,0
整租·澳门小区 1室1厅 南,37.75,1,澳门小区,4390,0,0,1,0,0,0,0,0
整租·大上海国际花园 3室2厅 南,120.34,3,大上海国际花园,11000,0,0,1,0,0,0,0,0
整租·吉浦路615弄 1室1厅 南,41.34,1,吉浦路615弄,4500,0,0,1,0,0,0,0,0
整租·金沁苑 2室1厅 南,78.0,2,金沁苑,3700,0,0,1,0,0,0,0,0
整租·绿地东上海二期 2室1厅 南,88.04,2,绿地东上海二期,5830,1,0,1,0,0,0,0,0
整租·中房公寓 2室1厅 南,75.29,2,中房公寓,5000,0,0,1,0,0,0,0,0
整租·东陆新村九街坊 2室1厅 南,67.62,2,东陆新村九街坊,4500,1,0,1,0,0,0,0,0
整租·圣骊澳门苑 3室2厅 南/北,132.7,3,圣骊澳门苑,13600,0,0,1,1,0,0,0,0
整租·龙江路130弄 2室1厅 南,45.0,2,龙江路130弄,4860,0,0,1,0,0,0,0,0
整租·大名城·映湖 4室2厅 南,123.0,4,大名城·映湖,7000,0,0,1,0,0,0,0,0
整租·翔瑞新苑(南区) 4室1厅 南,119.19,4,翔瑞新苑(南区),5600,0,0,1,0,0,0,0,0
整租·海滨三村 1室1厅 南,28.76,1,海滨三村,3260,0,0,1,0,0,0,0,0
整租·凤城六村 3室1厅 南,90.25,3,凤城六村,7300,0,0,1,0,0,0,0,0
整租·高境二村 2室1厅 南,80.5,2,高境二村,5800,0,0,1,0,0,0,0,0
整租·日晖六村 1室0厅 东/南,29.52,1,日晖六村,3900,1,0,1,0,0,0,0,0
整租·颛溪五村 2室1厅 南/北,71.45,2,颛溪五村,5200,0,0,1,1,0,0,0,0
整租·银香苑 2室1厅 南,77.0,2,银香苑,6300,0,0,1,0,0,0,0,0
整租·荟和新苑 2室1厅 南,69.87,2,荟和新苑,8200,0,0,1,0,0,0,0,0
整租·管弄三街坊 1室1厅 南,42.0,1,管弄三街坊,5160,0,0,1,0,0,0,0,0
整租·乾皓苑 1室1厅 南,55.8,1,乾皓苑,4390,0,0,1,0,0,0,0,0
整租·新泾六村 1室1厅 南,34.76,1,新泾六村,4303,0,0,1,0,0,0,0,0
整租·开元地中海 1室1厅 北,36.6,1,开元地中海,2415,0,0,0,1,0,0,0,0
整租·三林新村(永泰路468弄) 2室1厅 南,58.7,2,三林新村(永泰路468弄),5200,0,0,1,0,0,0,0,0
整租·恒盛湖畔豪庭东区 2室2厅 南,95.28,2,恒盛湖畔豪庭东区,3300,1,0,1,0,0,0,0,0
整租·张杨路370弄 1室0厅 南,30.48,1,张杨路370弄,4300,0,0,1,0,0,0,0,0
整租·绿地海珀玉晖 3室2厅 南/北,142.39,3,绿地海珀玉晖,25000,0,0,1,1,0,0,0,0
整租·雪野二村 1室1厅 南,39.04,1,雪野二村,5060,0,0,1,0,0,0,0,0
整租·虹桥灿耀星城(星尚庭) 3室2厅 南/北,87.52,3,虹桥灿耀星城(星尚庭),7500,0,0,1,1,0,0,0,0
整租·桃浦三村石榴苑 2室1厅 南,58.71,2,桃浦三村石榴苑,4000,0,0,1,0,0,0,0,0
整租·滨浦新苑八村 2室2厅 南/北,103.7,2,滨浦新苑八村,5000,0,0,1,1,0,0,0,0
整租·临沂五村 2室1厅 南,58.53,2,临沂五村,5300,0,0,1,0,0,0,0,0
整租·美罗家园罗秀苑 2室1厅 南,83.26,2,美罗家园罗秀苑,2500,0,0,1,0,0,0,0,0
整租·美岸栖庭三期 1室1厅 南,46.61,1,美岸栖庭三期,4900,0,0,1,0,0,0,0,0
整租·馨昌佳苑 1室1厅 南,60.32,1,馨昌佳苑,5230,0,0,1,0,0,0,0,0
整租·塘和家园德宁苑 3室1厅 南,84.44,3,塘和家园德宁苑,3500,0,0,1,0,0,0,0,0
整租·鑫都城紫云华庭 1室1厅 南,56.23,1,鑫都城紫云华庭,4190,0,0,1,0,0,0,0,0
整租·香山新村西南街坊 2室1厅 南,65.27,2,香山新村西南街坊,5800,0,1,1,0,0,1,0,0
整租·红旗三村 1室1厅 南,42.45,1,红旗三村,3460,0,0,1,0,0,0,0,0
整租·利星国际广场 2室2厅 东,110.69,2,利星国际广场,12800,1,0,0,0,0,0,0,0
整租·同济佳苑 1室1厅 西,40.38,1,同济佳苑,5790,0,1,0,0,0,0,0,0
整租·王家堂小区 2室1厅 南,44.2,2,王家堂小区,7500,0,0,1,0,0,0,0,0
整租·上实海上菁英一期 3室2厅 南/北,98.29,3,上实海上菁英一期,5300,0,0,1,1,0,0,0,0
整租·宛南六村 1室1厅 南,29.0,1,宛南六村,4990,0,0,1,0,0,0,0,0
整租·田林十三村 1室1厅 南,34.3,1,田林十三村,4500,0,0,1,0,0,0,0,0
整租·水榭花堤 1室1厅 南,55.19,1,水榭花堤,5600,0,0,1,0,0,0,0,0
整租·田林十四村 1室1厅 南,36.39,1,田林十四村,4500,0,0,1,0,0,0,0,0
整租·上海大花园 2室1厅 南,96.7,2,上海大花园,11290,0,0,1,0,0,0,0,0
整租·竹园新村(浦东) 1室1厅 南,42.45,1,竹园新村(浦东),5800,1,0,1,0,0,0,0,0
整租·水电小区 1室1厅 南,34.23,1,水电小区,3800,0,0,1,0,0,0,0,0
整租·鞍山四村第二小区 2室1厅 南,60.57,2,鞍山四村第二小区,6600,0,0,1,0,0,0,0,0
整租·上钢六村 2室1厅 南,47.82,2,上钢六村,4900,0,0,1,0,0,0,0,0
整租·潍坊七村 2室1厅 南,47.81,2,潍坊七村,7000,0,0,1,0,0,0,0,0
整租·塘和家园栀子锦苑 2室1厅 南,80.0,2,塘和家园栀子锦苑,2700,0,0,1,0,0,0,0,0
整租·金台三居 1室1厅 南,38.39,1,金台三居,4890,0,0,1,0,0,0,0,0
整租·五三小区 2室1厅 南/西南,57.3,2,五三小区,5500,0,1,1,0,0,1,0,0
整租·车站南路407弄 1室1厅 南,42.04,1,车站南路407弄,4260,0,0,1,0,0,0,0,0
整租·秀枫翠谷 2室1厅 南,76.82,2,秀枫翠谷,6260,0,0,1,0,0,0,0,0
整租·鹤北新村 1室1厅 南,41.37,1,鹤北新村,4000,0,0,1,1,0,0,0,0
整租·莘东两湾新苑 2室1厅 南,88.18,2,莘东两湾新苑,5660,1,0,1,0,0,0,0,0
整租·瞿溪路830弄 1室1厅 南,36.79,1,瞿溪路830弄,6000,0,0,1,0,0,0,0,0
整租·新紫茂国际 2室1厅 西,56.0,2,新紫茂国际,4500,0,1,0,0,0,0,0,0
整租·宝祁雅苑(北区) 2室1厅 南,71.96,2,宝祁雅苑(北区),4300,0,0,1,1,0,0,0,0
整租·景凤小区 1室1厅 南,42.86,1,景凤小区,4000,0,0,1,0,0,0,0,0
整租·梅园三村 1室1厅 南,31.52,1,梅园三村,4930,0,0,1,0,0,0,0,0
整租·兰花新村 2室1厅 南,51.46,2,兰花新村,6230,0,0,1,0,0,0,0,0
整租·胜悦嘉苑 2室1厅 南,68.55,2,胜悦嘉苑,2900,0,0,1,0,0,0,0,0
整租·龙湖滟澜山一期 2室2厅 南,86.54,2,龙湖滟澜山一期,4600,0,0,1,0,0,0,0,0
